id_visita,idPais,idDepartamento,idTiempo,idMotivo,idVia,noches_estadia,gasto_total
4838,7,6,961,3,2,2,2330
4839,5,3,1370,3,1,11,1681
4840,3,2,399,3,2,11,1564
4841,5,5,1004,2,2,10,2087
4842,3,4,1100,1,2,2,413
4843,2,6,435,2,1,3,1065
4844,2,1,1359,2,1,10,2069
4845,8,7,1238,2,2,1,1000
4846,2,4,236,2,1,9,482
4847,7,4,1022,1,1,7,341
4848,2,1,1370,5,2,7,202
4849,2,5,768,3,1,9,740
4850,3,8,624,5,1,7,2168
4851,2,3,229,3,2,1,1316
4852,5,8,1333,3,2,4,712
4853,5,6,453,5,2,9,2271
4854,3,2,832,2,1,6,2019
4855,3,3,1382,2,2,8,2025
4856,2,5,358,2,1,3,1632
4857,2,6,882,2,1,6,918
4858,2,7,137,5,2,4,413
4859,2,5,877,1,2,8,1421
4860,1,5,1297,1,2,3,332
4861,3,5,1042,2,2,5,589
4862,5,5,1396,1,2,2,1258
4863,3,2,571,2,2,7,1306
4864,2,7,343,3,1,9,309
4865,3,5,631,3,2,5,392
4866,5,1,505,2,2,9,1115
4867,2,7,686,5,2,2,2231
4868,7,5,1255,3,2,8,1651
4869,3,7,1040,3,1,3,1678
4870,2,2,1097,2,2,10,705
4871,3,5,786,3,2,5,530
4872,2,6,1330,3,1,3,1547
4873,2,3,1229,3,2,5,2481
4874,5,2,809,2,2,5,573
4875,1,4,1072,3,1,1,2385
4876,5,4,120,3,2,8,869
4877,7,6,1214,2,2,7,2295
4878,1,2,193,3,2,8,1595
4879,1,3,1332,2,2,3,889
4880,2,1,990,5,1,7,565
4881,3,8,1046,3,1,7,820
4882,2,3,558,2,1,2,568
4883,3,1,527,2,2,3,2273
4884,8,5,1352,2,1,6,749
4885,2,6,1168,2,1,4,1940
4886,3,2,117,3,2,4,368
4887,3,8,182,3,1,1,1772
4888,2,1,500,2,2,8,1013
4889,2,4,1204,4,2,2,335
4890,3,2,1047,1,2,6,1837
4891,2,3,1337,3,1,10,2436
4892,3,5,256,2,2,10,2051
4893,3,3,1281,5,2,11,572
4894,3,1,1397,2,1,1,585
4895,2,6,790,2,2,1,1660
4896,3,1,334,2,2,10,778
4897,2,7,445,2,1,2,795
4898,4,1,25,2,2,6,1024
4899,2,8,864,3,2,4,1266
4900,4,4,1270,5,1,11,1430
4901,5,3,1028,5,2,8,1702
4902,5,1,977,1,1,7,446
4903,2,6,32,2,2,4,140
4904,2,5,1098,2,1,4,224
4905,2,3,512,2,2,5,2242
4906,2,1,1395,3,2,7,1167
4907,1,2,742,3,2,10,1280
4908,2,8,840,3,2,9,905
4909,6,5,1025,2,2,5,1292
4910,5,3,1398,3,2,3,1622
4911,2,8,1160,3,1,9,2084
4912,3,6,1353,5,2,1,729
4913,2,6,749,3,2,2,1224
4914,2,5,900,2,2,4,524
4915,2,6,1189,2,2,6,846
4916,1,3,870,2,2,3,291
4917,3,3,646,2,2,10,1524
4918,3,4,1013,2,2,3,667
4919,2,3,332,2,1,9,2459
4920,3,4,1245,2,1,3,2322
4921,2,1,1331,4,2,5,623
4922,2,6,1320,3,2,3,328
4923,2,1,253,3,2,1,2211
4924,2,6,1064,2,1,5,2377
4925,3,4,34,2,2,5,2114
4926,2,7,429,2,1,11,1907
4927,6,6,137,2,1,3,1377
4928,2,6,117,5,1,9,1953
4929,3,7,741,3,1,10,615
4930,2,2,380,2,1,4,1207
4931,2,1,723,3,2,3,2051
4932,8,5,833,2,1,5,2406
4933,7,1,624,1,1,7,1964
4934,5,4,129,2,2,2,1105
4935,4,7,1115,3,1,5,730
4936,5,6,201,1,1,3,1252
4937,3,5,438,1,2,9,569
4938,7,5,1399,2,1,8,1847
4939,2,5,733,3,1,9,1403
4940,3,7,171,4,2,6,1058
4941,5,2,123,3,1,4,622
4942,2,3,1174,1,1,9,138
4943,4,6,1166,3,2,4,1385
4944,2,6,511,1,2,4,1468
4945,4,1,1400,5,1,2,2271
4946,2,5,218,3,1,1,1821
4947,2,2,553,2,2,10,1515
4948,2,8,794,2,2,4,897
4949,4,8,85,1,2,6,1149
4950,2,8,924,2,2,4,737
4951,3,5,941,5,2,4,1150
4952,3,1,267,2,1,2,2030
4953,2,3,942,5,1,3,305
4954,6,6,170,1,2,3,1659
4955,2,5,1401,5,1,7,1052
4956,3,7,481,2,1,4,188
4957,3,6,1103,5,2,3,861
4958,2,1,1402,3,1,5,1942
4959,2,4,1165,2,2,4,548
4960,5,3,37,5,1,1,2125
4961,1,8,1319,2,2,6,1952
4962,2,2,219,2,2,5,2327
4963,2,3,581,3,2,7,1541
4964,6,4,187,3,2,8,551
4965,2,2,851,5,2,3,1755
4966,3,5,312,2,2,4,2237
4967,3,4,1342,2,2,5,1271
4968,2,3,10,4,2,8,518
4969,3,5,12,2,2,10,2178
4970,8,3,302,2,1,7,1740
4971,3,5,655,4,2,7,1861
4972,5,1,1149,3,2,5,1771
4973,3,1,1263,2,1,11,633
4974,3,2,1345,1,2,4,861
4975,2,3,178,5,2,1,2093
4976,5,4,1171,5,2,6,668
4977,2,3,412,2,1,9,2385
4978,2,7,1126,2,1,2,795
4979,8,4,799,2,2,1,2386
4980,5,2,834,2,2,10,644
4981,6,8,613,2,2,5,1787
4982,2,4,296,1,2,4,490
4983,7,8,476,2,2,4,1615
4984,3,5,1175,3,1,1,1695
4985,6,8,1080,4,2,1,1672
4986,8,3,94,2,1,1,414
4987,6,8,17,3,1,8,1870
4988,8,2,184,3,2,1,1468
4989,2,2,1174,2,1,5,1982
4990,5,8,1025,3,1,10,1975
4991,2,3,1311,2,1,6,933
4992,5,6,359,2,2,7,686
4993,6,4,566,1,1,11,2100
4994,2,5,878,2,1,5,1759
4995,3,6,923,3,1,9,498
4996,5,6,1403,5,2,1,1261
4997,2,4,926,2,1,7,1301
4998,2,5,306,3,1,6,1317
4999,2,8,610,3,2,9,454
5000,2,1,1080,3,1,11,752
5001,3,3,1121,2,2,6,2050
5002,3,4,1091,2,2,2,1982
5003,2,2,1258,2,2,9,266
5004,6,3,889,2,2,4,2077
5005,3,6,301,2,1,9,1389
5006,3,4,143,5,1,3,1307
5007,2,1,1108,3,2,11,1852
5008,3,1,146,2,2,3,2023
5009,2,3,812,5,2,11,286
5010,5,7,1023,3,1,5,1041
5011,5,4,741,3,2,8,2119
5012,2,8,607,3,2,9,1385
5013,1,6,673,5,1,4,1904
5014,3,5,643,3,2,8,832
5015,2,2,1404,3,1,10,278
5016,8,1,454,1,2,5,1029
5017,2,2,1301,3,2,9,2303
5018,5,6,1326,2,2,3,1949
5019,3,3,1053,4,1,8,2396
5020,2,6,1367,2,2,5,2198
5021,6,8,1012,3,2,8,734
5022,3,8,1128,3,1,11,408
5023,2,7,515,2,2,10,166
5024,1,1,285,4,2,1,973
5025,3,3,249,2,1,9,777
5026,5,2,1061,3,2,5,1773
5027,7,1,1169,3,1,3,1345
5028,2,3,326,2,1,2,367
5029,2,3,1161,2,2,3,2358
5030,2,2,155,2,1,1,595
5031,1,4,412,4,1,6,1481
5032,2,8,1364,3,1,7,767
5033,2,6,624,3,1,11,1646
5034,2,7,1040,3,1,10,1361
5035,2,4,447,2,1,7,1190
5036,3,8,388,4,1,2,1686
5037,8,4,1303,4,1,3,2008
5038,2,4,270,1,1,4,1298
5039,2,7,780,5,2,10,1458
5040,5,4,433,3,1,7,1915
5041,2,6,145,2,1,10,206
5042,8,4,342,2,2,8,2319
5043,3,6,238,5,2,9,994
5044,2,1,454,4,2,6,1794
5045,6,7,1239,3,1,7,1476
5046,2,3,1274,3,1,8,653
5047,2,5,826,1,2,7,863
5048,2,5,1195,3,1,7,1797
5049,6,2,1152,1,2,9,2443
5050,5,3,1297,3,2,10,1235
5051,2,1,253,3,1,6,2268
5052,7,3,1270,2,2,1,727
5053,3,2,564,2,2,3,815
5054,2,5,578,2,1,5,2267
5055,5,1,1329,2,2,9,2203
5056,5,4,473,2,1,1,505
5057,3,4,1305,3,2,2,2324
5058,2,5,799,2,1,3,2087
5059,2,7,1034,2,1,11,519
5060,5,6,295,2,1,4,1472
5061,7,2,632,3,2,6,479
5062,5,5,278,3,1,7,1654
5063,7,7,55,2,2,7,2300
5064,5,1,388,3,2,2,2352
5065,1,3,912,2,2,3,976
5066,2,2,268,3,1,1,1020
5067,2,5,1062,2,1,1,1148
5068,3,6,828,2,1,6,266
5069,2,8,333,2,1,4,1018
5070,5,5,363,3,2,11,1422
5071,1,8,1225,3,1,10,1954
5072,2,4,1034,2,2,11,203
5073,8,7,4,3,2,4,1117
5074,3,1,370,1,2,9,1036
5075,3,7,1237,2,2,8,2058
5076,3,6,437,3,1,3,1477
5077,2,4,1405,2,2,3,529
5078,2,8,136,2,2,8,1508
5079,3,6,968,2,1,2,1251
5080,8,8,218,2,2,10,418
5081,3,7,131,3,2,5,1524
5082,2,2,300,1,1,6,2150
5083,2,1,1228,3,2,5,1988
5084,6,7,728,2,1,1,1547
5085,3,1,116,3,2,5,891
5086,8,6,621,5,2,9,1715
5087,3,3,62,3,1,11,1745
5088,3,3,1346,2,2,10,1208
5089,5,2,1178,3,2,2,2209
5090,2,2,351,3,2,11,1508
5091,5,8,507,3,2,3,2034
5092,3,2,449,1,2,6,2137
5093,5,7,1206,1,2,3,1999
5094,7,2,663,3,2,6,1807
5095,2,6,1378,4,1,7,156
5096,3,2,401,4,2,3,1186
5097,2,8,214,4,2,4,1851
5098,2,4,1094,2,1,6,362
5099,5,3,580,2,1,1,1279
5100,2,5,1402,3,2,1,455
5101,3,4,382,3,2,5,1152
5102,2,4,357,2,2,8,1016
5103,2,3,437,3,2,1,1274
5104,2,2,540,3,2,1,768
5105,2,6,71,3,2,1,807
5106,7,7,1310,3,2,10,940
5107,3,1,84,2,2,1,1574
5108,8,8,93,4,2,9,2139
5109,2,5,80,2,1,2,1846
5110,5,5,1349,2,2,6,2417
5111,5,4,509,3,2,11,898
5112,2,2,6,2,2,2,2344
5113,5,2,728,2,2,5,2208
5114,5,5,1368,3,1,5,1402
5115,3,4,1239,2,1,11,857
5116,5,6,527,3,2,11,1242
5117,2,5,250,2,2,9,2279
5118,2,4,369,2,1,4,1385
5119,3,6,192,5,2,6,1277
5120,1,3,636,3,1,4,1159
5121,2,2,991,5,2,11,735
5122,2,4,383,2,1,6,1433
5123,3,6,899,3,2,3,1239
5124,5,7,617,5,2,4,628
5125,5,5,86,3,2,9,472
5126,2,8,900,3,1,1,851
5127,5,3,1056,2,1,7,1052
5128,3,7,144,2,1,3,1103
5129,3,5,751,3,2,9,120
5130,3,4,782,3,1,7,2002
5131,5,3,198,3,2,11,517
5132,7,7,1026,3,2,2,1911
5133,3,7,1387,5,2,11,1990
5134,3,1,708,2,1,5,321
5135,2,3,1079,3,1,1,214
5136,2,7,889,3,1,1,788
5137,8,8,524,2,2,7,1543
5138,3,4,188,3,2,7,419
5139,3,7,389,1,1,11,2348
5140,5,6,1374,2,1,8,729
5141,2,1,586,3,2,8,586
5142,4,4,973,2,1,7,831
5143,5,3,1256,3,1,3,2338
5144,5,3,1086,1,2,3,2023
5145,2,6,978,3,1,2,1952
5146,3,8,375,2,1,1,130
5147,2,2,1069,2,1,8,260
5148,3,2,1211,2,2,6,429
5149,5,4,744,2,2,5,2051
5150,2,8,413,3,2,1,960
5151,5,4,1040,2,1,5,208
5152,2,2,1264,2,1,10,1870
5153,7,1,50,2,2,8,1454
5154,3,4,152,2,2,8,2283
5155,2,2,672,2,1,10,2462
5156,2,1,1350,3,2,6,1280
5157,1,7,1080,4,1,2,1377
5158,3,2,506,3,1,2,336
5159,2,6,598,2,1,2,848
5160,2,1,664,3,1,8,385
5161,2,8,1058,3,2,8,499
5162,7,2,1143,1,2,8,1798
5163,5,7,736,3,2,1,1052
5164,2,5,462,3,2,9,1251
5165,2,2,371,2,2,10,1231
5166,2,5,1406,2,1,4,1664
5167,8,5,483,2,1,9,1129
5168,3,3,1099,2,2,7,2109
5169,5,8,842,5,1,3,199
5170,5,4,698,3,1,10,1031
5171,4,2,1196,3,2,10,2180
5172,8,7,188,2,1,3,1411
5173,2,3,961,1,2,2,2241
5174,6,3,540,2,2,7,2023
5175,4,1,810,3,1,8,1393
5176,2,5,384,2,1,1,1861
5177,7,3,1006,3,2,7,2078
5178,5,7,69,3,2,2,2067
5179,5,8,899,2,1,7,1609
5180,2,2,928,5,1,6,1288
5181,3,6,497,3,1,9,377
5182,2,2,1293,2,2,7,1600
5183,7,5,134,3,1,9,2244
5184,8,1,733,3,2,5,2245
5185,3,7,1056,4,1,6,2016
5186,3,2,1110,2,2,6,646
5187,5,2,1152,3,1,3,2105
5188,2,4,1399,3,2,3,850
5189,3,3,1364,2,2,1,2380
5190,5,4,961,3,1,4,2423
5191,2,2,149,2,2,3,2076
5192,2,5,1407,2,1,7,516
5193,5,6,802,3,1,6,2174
5194,2,3,437,3,2,9,1434
5195,4,8,363,2,1,10,1871
5196,2,2,170,5,1,3,1972
5197,2,6,752,3,2,6,302
5198,3,2,212,3,2,9,1382
5199,5,1,411,3,2,10,1377
5200,3,5,514,3,2,3,1546
5201,5,1,865,3,2,9,268
5202,3,3,1408,3,1,3,370
5203,5,8,57,3,1,1,1392
5204,2,6,334,2,2,11,564
5205,2,7,1085,2,1,3,2185
5206,2,1,941,2,1,5,350
5207,2,2,1409,2,2,8,2128
5208,2,1,1086,2,2,1,1174
5209,2,4,176,2,1,4,894
5210,6,6,61,3,2,10,2208
5211,2,8,523,3,1,8,482
5212,2,2,908,5,2,11,126
5213,7,8,455,3,1,6,1695
5214,2,3,923,2,1,4,1713
5215,2,1,1296,3,2,3,1865
5216,2,5,724,3,2,1,1604
5217,2,8,383,2,1,10,2095
5218,2,6,1007,2,1,8,1616
5219,2,5,84,1,1,2,128
5220,4,4,1246,2,1,7,1331
5221,2,2,1301,3,2,3,396
5222,2,7,1026,1,2,5,2110
5223,3,5,342,1,1,6,1133
5224,2,8,184,2,2,3,714
5225,2,6,1410,1,2,6,1750
5226,5,8,662,2,1,11,2328
5227,1,6,1386,5,1,7,1299
5228,5,5,484,2,2,10,140
5229,2,5,569,2,2,7,1274
5230,6,2,727,2,1,2,1891
5231,2,5,920,2,2,2,1538
5232,2,6,1325,2,2,11,1909
5233,3,4,1188,3,1,11,922
5234,5,7,1379,3,2,3,2268
5235,2,8,958,3,2,7,2170
5236,3,4,488,4,2,1,877
5237,4,5,1252,2,2,8,1968
5238,2,3,147,2,1,4,1907
5239,5,6,568,3,2,6,1054
5240,2,6,814,2,2,5,1084
5241,2,7,501,2,2,1,1893
5242,2,2,1136,1,1,5,674
5243,3,7,95,2,1,5,2362
5244,2,2,454,3,1,7,1320
5245,7,1,435,2,2,9,2083
5246,6,2,258,5,2,9,175
5247,8,3,181,2,1,1,1410
5248,2,2,1206,3,2,5,1546
5249,2,8,828,1,1,4,150
5250,2,1,727,2,2,7,1252
5251,5,6,987,2,2,5,682
5252,6,7,909,3,2,2,884
5253,5,2,536,3,2,11,169
5254,3,1,871,3,1,4,942
5255,2,2,104,3,1,10,1853
5256,7,2,251,5,2,4,1506
5257,2,6,134,3,1,10,1732
5258,2,1,551,2,2,3,262
5259,4,7,1188,1,1,11,988
5260,3,7,1376,2,1,5,949
5261,2,7,975,3,1,8,1484
5262,2,7,632,2,1,2,1494
5263,2,2,114,3,1,11,438
5264,3,6,576,3,2,2,898
5265,2,4,947,3,2,9,132
5266,4,1,828,3,2,5,1510
5267,2,5,42,1,2,2,950
5268,3,1,131,5,1,2,2076
5269,2,2,466,3,1,3,2414
5270,2,7,1411,3,2,9,269
5271,5,2,533,2,2,6,653
5272,5,1,1384,2,1,1,378
5273,2,8,1086,2,2,10,1449
5274,3,6,309,3,1,3,1962
5275,7,8,1257,3,2,5,1473
5276,2,8,1412,2,2,4,217
5277,2,1,1176,2,1,5,886
5278,2,2,1329,5,2,1,591
5279,3,2,36,3,1,1,779
5280,2,8,594,2,2,2,870
5281,2,3,485,2,2,9,344
5282,3,7,1413,2,1,3,1051
5283,8,6,1297,1,1,8,868
5284,2,3,161,2,1,10,127
5285,2,4,235,1,1,3,1837
5286,3,2,997,2,2,3,893
5287,2,8,81,5,1,9,1623
5288,2,6,211,5,2,9,2224
5289,3,8,621,3,2,11,303
5290,1,6,27,5,1,2,1338
5291,7,6,548,3,2,8,1217
5292,2,4,1414,2,1,11,1061
5293,5,1,366,4,2,11,536
5294,2,1,630,2,2,9,1446
5295,2,8,761,3,2,7,433
5296,8,2,916,2,2,8,2287
5297,1,4,1360,2,2,1,2186
5298,2,6,401,1,2,2,1609
5299,2,8,632,2,1,8,2270
5300,2,6,886,3,1,3,894
5301,3,6,1414,2,2,7,1872
5302,4,1,270,5,2,7,901
5303,2,7,332,2,2,8,2309
5304,2,2,148,2,2,8,280
5305,2,6,686,2,2,8,1263
5306,2,8,378,3,2,5,906
5307,5,6,1057,2,1,1,605
5308,7,8,453,3,2,9,1164
5309,2,5,254,3,2,11,429
5310,2,7,1071,2,1,11,1644
5311,2,4,1381,5,1,9,1211
5312,3,3,655,2,2,6,791
5313,2,4,583,1,1,9,2470
5314,3,4,995,1,1,7,1066
5315,2,4,815,2,1,4,1345
5316,2,1,1070,3,1,10,1928
5317,5,7,1178,3,2,10,1738
5318,2,5,245,2,1,4,1206
5319,5,2,130,2,1,1,2301
5320,3,7,266,1,1,9,2349
5321,7,3,168,2,1,6,1579
5322,2,2,216,1,2,7,1648
5323,5,1,182,2,1,2,1051
5324,2,4,1336,3,1,11,778
5325,8,2,259,2,2,3,2466
5326,5,8,27,5,2,4,1220
5327,2,6,588,3,1,3,784
5328,2,6,583,3,1,10,2499
5329,4,4,77,2,2,9,2068
5330,1,2,1186,3,2,8,2386
5331,1,2,1320,2,1,2,2257
5332,5,2,423,2,2,9,2495
5333,7,2,724,2,2,11,1807
5334,3,6,509,5,1,8,1419
5335,2,4,838,3,2,4,1013
5336,2,5,925,2,1,3,587
5337,3,5,1180,1,1,4,1976
5338,2,2,1089,3,1,2,2401
5339,3,2,1060,3,2,8,1584
5340,2,3,823,3,1,6,2447
5341,3,7,792,2,2,10,1102
5342,2,2,895,2,2,1,2100
5343,3,5,785,5,2,7,369
5344,3,1,423,4,2,4,2368
5345,2,1,1382,2,2,11,215
5346,4,2,170,2,1,4,1402
5347,3,4,1139,3,1,5,1757
5348,4,2,206,2,1,11,2008
5349,2,1,204,2,1,8,836
5350,2,3,335,2,2,10,1629
5351,2,5,602,2,2,2,2176
5352,2,4,257,2,2,7,2168
5353,2,8,478,3,2,9,860
5354,2,7,970,2,2,8,2498
5355,1,2,433,2,1,10,1052
5356,1,2,477,2,2,10,1476
5357,8,3,1112,3,1,2,878
5358,8,5,625,3,2,4,824
5359,3,2,1029,3,2,1,2476
5360,3,4,1415,4,2,4,1212
5361,2,5,1416,5,1,5,1759
5362,2,7,669,2,2,6,1879
5363,5,5,1224,1,2,2,1330
5364,4,4,253,2,2,5,763
5365,5,1,865,2,1,5,567
5366,7,2,611,3,1,4,1718
5367,2,7,334,2,2,8,2491
5368,3,7,513,3,2,10,1350
5369,3,1,1062,2,2,7,173
5370,6,5,802,2,2,11,1628
5371,8,2,455,2,1,11,1337
5372,3,6,126,3,2,2,2004
5373,2,6,15,2,2,8,1605
5374,2,3,454,3,2,8,461
5375,2,7,574,5,1,5,2062
5376,4,4,631,2,1,7,1066
5377,2,1,1094,2,2,4,1167
5378,2,4,411,3,1,5,2187
5379,2,5,397,3,2,3,2453
5380,8,6,121,3,1,4,1082
5381,3,2,200,3,2,4,217
5382,3,4,1229,1,2,7,2457
5383,2,4,454,4,1,10,754
5384,2,5,354,2,1,10,806
5385,2,4,383,3,1,10,2225
5386,5,3,933,2,2,1,470
5387,1,5,1049,2,2,7,1502
5388,3,8,673,4,2,5,2110
5389,2,3,841,2,1,8,685
5390,5,8,383,2,2,11,337
5391,5,5,1328,3,1,8,725
5392,2,2,1417,3,2,6,1722
5393,2,8,950,3,2,3,1007
5394,5,7,209,3,1,2,1591
5395,3,1,643,1,2,9,2030
5396,6,6,893,3,2,8,319
5397,4,5,1418,3,1,10,407
5398,2,5,904,3,2,5,2056
5399,5,2,775,3,1,10,2205
5400,2,2,598,3,2,3,501
5401,5,6,479,2,1,7,1246
5402,3,7,281,2,2,11,2383
5403,3,5,962,2,2,2,1456
5404,4,2,559,3,1,5,272
5405,5,1,1407,3,2,4,361
5406,4,3,452,2,2,5,429
5407,2,3,920,5,2,10,1311
5408,2,2,555,3,1,5,450
5409,3,6,603,2,2,11,337
5410,6,8,1329,2,2,1,244
5411,2,2,704,2,2,11,2043
5412,2,2,32,2,1,11,387
5413,2,3,235,2,2,10,1374
5414,3,2,994,2,2,8,928
5415,5,6,873,1,2,2,599
5416,5,3,640,3,1,9,2280
5417,6,7,194,3,2,4,995
5418,5,4,449,3,2,8,2087
5419,2,8,527,2,2,10,910
5420,3,3,1397,2,2,3,711
5421,5,3,930,5,1,5,344
5422,6,1,589,2,1,11,932
5423,2,8,619,1,2,1,1637
5424,2,5,872,3,2,6,2039
5425,2,2,29,2,1,8,774
5426,3,8,1147,2,2,4,1290
5427,2,1,1233,3,2,1,178
5428,3,2,1396,2,2,11,1426
5429,5,6,668,2,2,11,1615
5430,2,4,891,2,2,11,1372
5431,3,5,1231,3,2,10,561
5432,1,2,1202,2,1,10,1194
5433,3,2,368,2,1,8,1044
5434,2,8,624,2,2,6,943
5435,2,5,437,1,1,10,2145
5436,3,6,1348,3,1,8,474
5437,2,6,827,3,2,2,170
5438,3,2,824,2,2,6,375
5439,6,5,356,1,1,2,356
5440,3,3,1222,2,2,6,1611
5441,2,8,1175,2,2,6,2376
5442,2,3,581,3,2,10,2254
5443,8,4,1026,3,2,7,715
5444,4,1,1273,2,2,1,1965
5445,3,8,365,3,2,1,1034
5446,2,4,1419,1,1,1,1139
5447,5,8,1420,2,2,5,910
5448,2,5,415,3,2,1,1730
5449,2,6,988,3,1,3,2228
5450,2,1,1012,2,1,1,120
5451,2,6,708,2,1,7,2250
5452,2,1,208,5,1,8,702
5453,2,8,306,2,1,4,615
5454,2,6,122,2,1,9,2440
5455,3,8,585,2,2,8,1655
5456,3,8,1262,5,1,7,385
5457,2,2,130,3,2,11,2101
5458,8,6,924,2,2,9,411
5459,2,7,568,3,2,10,2077
5460,2,5,174,3,1,3,930
5461,2,1,977,4,1,2,320
5462,5,3,436,3,2,10,565
5463,2,2,579,3,1,5,1805
5464,2,4,68,2,1,10,284
5465,3,6,314,2,1,9,2453
5466,3,3,1421,3,1,2,920
5467,5,7,674,2,2,2,230
5468,5,4,733,3,2,5,2337
5469,8,4,325,1,2,9,263
5470,2,7,1085,5,1,9,1573
5471,2,4,1422,2,1,10,1416
5472,6,1,1006,2,1,4,595
5473,3,7,1225,2,2,9,904
5474,5,2,1097,2,1,1,344
5475,2,4,341,5,1,9,1763
5476,2,2,491,3,2,11,1358
5477,2,2,353,3,1,7,861
5478,2,4,108,2,2,9,1021
5479,2,7,1181,3,2,11,1064
5480,2,3,108,3,2,10,1416
5481,3,7,8,2,2,5,708
5482,2,4,404,3,2,6,1249
5483,2,7,1391,2,2,1,1929
5484,2,1,1344,2,2,2,694
5485,2,6,1001,2,1,1,1346
5486,2,1,687,1,2,1,508
5487,2,2,507,2,2,7,827
5488,2,1,683,3,2,3,1024
5489,5,6,1423,2,2,1,1269
5490,2,4,578,3,2,1,905
5491,5,4,1424,2,2,7,1053
5492,4,4,750,1,1,11,317
5493,3,1,1338,3,2,5,1755
5494,2,8,818,5,2,1,1874
5495,2,8,444,3,2,8,2370
5496,3,4,1195,2,2,6,1969
5497,6,4,133,2,1,5,669
5498,8,4,1425,2,2,6,640
5499,2,2,1182,5,1,8,1988
5500,3,2,1426,2,2,9,1126
5501,1,6,214,2,1,11,585
5502,7,5,559,3,1,11,2132
5503,3,8,342,2,2,9,412
5504,2,1,68,2,2,11,1943
5505,2,2,824,2,2,3,2057
5506,3,4,1315,2,2,1,1959
5507,5,1,1074,2,2,10,1254
5508,6,6,874,3,1,6,327
5509,4,3,502,2,1,7,242
5510,2,7,886,3,2,6,1693
5511,5,3,590,3,1,5,1586
5512,2,4,899,3,1,10,1144
5513,5,4,1197,3,2,11,2008
5514,3,2,90,2,1,5,257
5515,2,8,1313,5,1,10,1632
5516,2,6,1054,1,1,3,996
5517,2,8,116,3,2,4,2109
5518,2,6,311,3,2,10,1304
5519,4,1,1209,1,1,3,1535
5520,2,8,511,3,2,9,489
5521,2,2,801,3,1,3,1665
5522,2,3,616,3,2,5,1801
5523,4,6,1381,2,2,6,1824
5524,2,4,343,3,2,8,2000
5525,2,6,1220,2,2,10,1609
5526,5,3,37,2,2,6,1382
5527,2,1,279,1,1,6,1659
5528,2,1,498,2,2,6,127
5529,5,7,490,3,2,1,2042
5530,2,1,1427,2,1,10,1278
5531,1,7,1417,2,2,11,1641
5532,3,7,488,3,2,6,1807
5533,3,7,1230,3,2,1,894
5534,2,1,992,3,2,2,1400
5535,7,2,1313,5,2,8,1941
5536,3,1,1008,1,1,8,1625
5537,2,1,517,4,2,2,1713
5538,2,8,457,3,1,3,2237
5539,3,8,238,2,2,6,568
5540,5,2,661,1,1,4,2335
5541,8,6,878,4,1,9,697
5542,3,5,922,3,2,7,2050
5543,3,1,1339,2,2,10,740
5544,2,8,1326,2,1,9,171
5545,5,5,612,3,1,7,2485
5546,6,4,708,3,2,6,992
5547,3,7,1047,2,2,4,756
5548,2,3,691,5,1,8,172
5549,2,5,826,3,2,6,327
5550,2,8,1056,3,2,10,338
5551,3,3,452,3,1,5,1200
5552,8,8,1124,2,2,6,2075
5553,2,8,688,5,2,6,1614
5554,2,5,1376,2,1,2,1069
5555,3,7,233,3,1,3,1607
5556,1,1,740,2,2,10,406
5557,2,7,621,2,1,9,1438
5558,2,4,1144,2,1,8,1622
5559,2,7,73,2,2,8,858
5560,3,5,1428,1,2,1,461
5561,5,8,633,1,1,9,1722
5562,2,6,379,1,2,4,2348
5563,3,4,68,1,2,11,2129
5564,3,8,563,1,1,2,362
5565,3,5,437,3,1,7,1996
5566,2,3,1043,5,1,6,1831
5567,8,8,1310,2,1,9,1350
5568,3,6,1379,2,2,11,1012
5569,5,4,126,2,1,2,870
5570,3,5,971,2,2,6,303
5571,6,8,743,2,2,11,1771
5572,3,3,1092,2,2,8,2213
5573,2,8,344,3,2,6,1209
5574,2,4,320,3,2,8,2161
5575,2,3,796,3,2,2,1842
5576,2,1,171,5,1,9,963
5577,6,3,610,4,2,6,2022
5578,4,7,1381,3,2,7,2272
5579,2,7,316,2,2,2,652
5580,2,4,556,3,1,10,1960
5581,2,8,469,3,1,8,1914
5582,4,6,1429,2,2,11,1569
5583,2,2,999,2,1,9,1852
5584,3,3,722,2,2,3,1783
5585,1,7,189,1,1,4,700
5586,2,6,936,2,2,11,960
5587,5,4,181,3,2,6,1781
5588,2,8,47,1,2,3,1628
5589,5,2,514,5,1,10,1389
5590,2,5,1307,3,2,7,750
5591,2,3,1282,3,2,8,1398
5592,6,1,829,2,1,5,2373
5593,3,5,395,3,2,5,146
5594,2,1,396,3,1,3,2060
5595,2,8,206,2,2,4,1757
5596,2,6,302,2,2,3,2491
5597,5,6,1418,1,1,8,1254
5598,2,4,644,2,1,3,572
5599,7,2,1052,5,1,2,644
5600,2,8,383,2,2,6,2410
5601,2,1,1142,2,1,8,521
5602,5,6,1180,3,2,10,1247
5603,3,8,1082,2,2,8,2451
5604,4,4,477,3,1,6,1865
5605,3,1,472,3,2,6,2119
5606,2,6,84,5,2,6,2421
5607,3,1,28,5,1,5,774
5608,2,4,1407,3,2,4,1058
5609,2,2,1064,2,2,2,2142
5610,2,5,672,2,2,11,1776
5611,3,8,477,2,1,5,695
5612,2,8,1114,1,1,2,984
5613,2,3,1297,3,2,9,284
