id_visita,fecha,pais_origen,via_ingreso,motivo_viaje,departamento_visitado,noches_estadia,gasto_total
4205,2023-05-01,Guatemala,Terrestre,Salud,Ahuachapan,11,441
4206,2021-02-12,Estados Unidos,Aerea,Ocio,Sonsonate,4,1650
4207,2024-12-13,Costa Rica,Aerea,Familiares,Ahuachapan,3,1403
4208,2022-05-03,Mexico,Aerea,Familiares,San Salvador,9,2258
4209,2021-03-19,Estados Unidos,Terrestre,Familiares,La Paz,4,2139
4210,2023-04-06,Estados Unidos,Aerea,Ocio,Ahuachapan,10,1788
4211,2024-07-17,Guatemala,Aerea,Familiares,Usulutan,1,501
4212,2022-11-05,Honduras,Aerea,Familiares,Usulutan,8,400
4213,2022-12-02,Estados Unidos,Aerea,Negocios,San Salvador,4,408
4214,2023-01-29,Estados Unidos,Aerea,Ocio,Sonsonate,9,799
4215,2022-12-29,Guatemala,Aerea,Familiares,San Salvador,9,1176
4216,2024-08-31,Honduras,Aerea,Familiares,Sonsonate,9,1954
4217,2023-07-14,Estados Unidos,Aerea,Negocios,La Paz,11,1251
4218,2023-06-21,Honduras,Aerea,Salud,San Miguel,9,435
4219,2023-06-08,Costa Rica,Aerea,Familiares,Sonsonate,7,1168
4220,2023-09-20,Estados Unidos,Terrestre,Salud,Usulutan,9,168
4221,2024-04-06,Guatemala,Aerea,Familiares,Usulutan,7,824
4222,2021-12-05,Estados Unidos,Aerea,Religioso,San Salvador,11,1022
4223,2021-07-12,Estados Unidos,Aerea,Ocio,Santa Ana,8,158
4224,2021-10-10,Estados Unidos,Aerea,Religioso,Sonsonate,2,535
4225,2024-09-21,Estados Unidos,Aerea,Ocio,Santa Ana,4,2239
4226,2022-01-25,Nicaragua,Terrestre,Familiares,Santa Ana,4,2472
4227,2023-09-27,Guatemala,Aerea,Familiares,Santa Ana,4,1236
4228,2022-06-09,Estados Unidos,Terrestre,Ocio,San Salvador,3,953
4229,2024-06-17,Estados Unidos,Terrestre,Familiares,San Salvador,1,2085
4230,2022-10-21,Guatemala,Terrestre,Familiares,La Paz,6,554
4231,2022-12-17,Estados Unidos,Aerea,Familiares,Sonsonate,5,2280
4232,2023-06-10,Estados Unidos,Aerea,Familiares,San Miguel,11,1587
4233,2024-01-18,Guatemala,Terrestre,Ocio,Usulutan,3,1569
4234,2024-01-24,Canada,Aerea,Religioso,La Libertad,7,2467
4235,2022-03-28,Estados Unidos,Aerea,Religioso,San Miguel,6,1874
4236,2022-03-04,Guatemala,Terrestre,Salud,Santa Ana,4,1447
4237,2024-03-20,Estados Unidos,Terrestre,Ocio,Usulutan,9,2224
4238,2024-10-31,Guatemala,Aerea,Religioso,Sonsonate,4,1467
4239,2023-11-12,Guatemala,Aerea,Negocios,Santa Ana,9,1746
4240,2023-06-02,Nicaragua,Aerea,Religioso,San Miguel,3,1971
4241,2021-11-09,Guatemala,Aerea,Familiares,La Paz,7,1697
4242,2023-04-20,Estados Unidos,Aerea,Salud,San Salvador,7,380
4243,2022-06-03,Estados Unidos,Terrestre,Familiares,San Miguel,1,2316
4244,2024-05-14,Estados Unidos,Terrestre,Ocio,San Miguel,1,346
4245,2022-01-10,Guatemala,Terrestre,Ocio,La Libertad,2,2330
4246,2022-03-27,Mexico,Aerea,Ocio,San Miguel,4,1006
4247,2023-10-12,Guatemala,Aerea,Ocio,Ahuachapan,2,1882
4248,2022-08-18,Honduras,Terrestre,Ocio,San Salvador,10,2475
4249,2024-04-17,Estados Unidos,Terrestre,Ocio,La Paz,10,1291
4250,2024-05-18,Estados Unidos,Terrestre,Ocio,Usulutan,5,1791
4251,2022-05-15,Estados Unidos,Aerea,Familiares,La Paz,2,1425
4252,2022-04-09,Estados Unidos,Terrestre,Ocio,Usulutan,8,562
4253,2024-02-22,Estados Unidos,Aerea,Ocio,Santa Ana,6,2321
4254,2021-04-23,Honduras,Terrestre,Ocio,Ahuachapan,3,667
4255,2023-11-02,Estados Unidos,Terrestre,Familiares,Usulutan,2,351
4256,2024-02-24,Guatemala,Aerea,Ocio,San Salvador,9,2175
4257,2021-11-27,Honduras,Terrestre,Religioso,San Salvador,1,895
4258,2024-07-30,Estados Unidos,Aerea,Familiares,La Libertad,6,785
4259,2021-05-20,Honduras,Terrestre,Ocio,Sonsonate,7,1442
4260,2024-11-25,Estados Unidos,Terrestre,Familiares,Ahuachapan,9,2403
4261,2023-06-21,Estados Unidos,Terrestre,Ocio,La Paz,7,2030
4262,2024-01-26,Estados Unidos,Aerea,Familiares,Santa Ana,4,1440
4263,2022-06-01,Estados Unidos,Aerea,Religioso,San Miguel,2,2187
4264,2022-07-23,Honduras,Terrestre,Familiares,La Libertad,6,1481
4265,2023-04-26,Mexico,Aerea,Salud,San Miguel,10,1808
4266,2023-12-29,Estados Unidos,Terrestre,Ocio,San Salvador,11,2217
4267,2021-04-28,Estados Unidos,Terrestre,Ocio,Santa Ana,7,2046
4268,2023-06-07,Estados Unidos,Terrestre,Religioso,Usulutan,6,1919
4269,2023-12-19,Guatemala,Terrestre,Familiares,La Paz,4,1436
4270,2023-11-23,Estados Unidos,Aerea,Familiares,La Paz,11,1261
4271,2024-09-03,Guatemala,Aerea,Religioso,Sonsonate,7,173
4272,2021-02-19,Honduras,Terrestre,Religioso,Usulutan,10,1463
4273,2021-01-19,Estados Unidos,Terrestre,Negocios,San Salvador,6,2449
4274,2022-12-27,España,Terrestre,Familiares,Ahuachapan,6,679
4275,2021-07-16,Estados Unidos,Aerea,Ocio,Ahuachapan,2,897
4276,2022-07-13,España,Terrestre,Ocio,La Paz,11,1011
4277,2022-03-28,Estados Unidos,Terrestre,Negocios,Santa Ana,2,129
4278,2021-10-16,Estados Unidos,Aerea,Familiares,Santa Ana,6,261
4279,2024-03-10,Honduras,Terrestre,Religioso,Usulutan,1,395
4280,2024-01-13,Honduras,Terrestre,Familiares,Santa Ana,8,1551
4281,2022-01-26,Nicaragua,Terrestre,Familiares,San Salvador,9,2098
4282,2021-08-03,Estados Unidos,Terrestre,Familiares,Ahuachapan,8,1109
4283,2021-08-03,Costa Rica,Aerea,Familiares,Ahuachapan,10,2341
4284,2024-11-27,Estados Unidos,Aerea,Familiares,Usulutan,6,1438
4285,2021-05-08,Estados Unidos,Aerea,Familiares,San Salvador,10,2212
4286,2023-01-30,Estados Unidos,Aerea,Ocio,Ahuachapan,1,1365
4287,2022-02-08,Honduras,Aerea,Ocio,La Paz,8,1907
4288,2023-11-19,Honduras,Aerea,Negocios,Sonsonate,2,1616
4289,2021-12-04,Estados Unidos,Terrestre,Familiares,Ahuachapan,4,256
4290,2023-04-11,Estados Unidos,Aerea,Familiares,Sonsonate,1,137
4291,2022-12-15,Estados Unidos,Terrestre,Familiares,Ahuachapan,1,1591
4292,2021-12-27,Estados Unidos,Aerea,Ocio,Usulutan,5,1294
4293,2022-07-23,Guatemala,Aerea,Religioso,Usulutan,6,1283
4294,2024-11-16,Honduras,Aerea,Familiares,Sonsonate,11,194
4295,2021-08-06,Guatemala,Terrestre,Religioso,La Libertad,9,888
4296,2021-07-21,Costa Rica,Aerea,Religioso,San Miguel,3,1336
4297,2021-01-17,Estados Unidos,Aerea,Familiares,San Salvador,2,1598
4298,2021-11-18,Estados Unidos,Aerea,Familiares,San Salvador,2,2377
4299,2022-06-02,Guatemala,Aerea,Ocio,La Paz,8,2406
4300,2024-09-10,Honduras,Terrestre,Ocio,San Miguel,9,1460
4301,2024-12-06,Guatemala,Terrestre,Familiares,Usulutan,8,541
4302,2024-09-03,Canada,Aerea,Familiares,Santa Ana,3,1531
4303,2022-11-12,Guatemala,Aerea,Familiares,San Salvador,10,1877
4304,2024-01-11,Estados Unidos,Aerea,Religioso,Usulutan,10,928
4305,2022-03-01,Estados Unidos,Terrestre,Familiares,Sonsonate,8,1054
4306,2024-05-12,Honduras,Aerea,Familiares,La Libertad,10,1568
4307,2023-10-16,Honduras,Terrestre,Negocios,Usulutan,11,2363
4308,2022-01-22,Estados Unidos,Terrestre,Ocio,Santa Ana,6,288
4309,2023-02-17,Estados Unidos,Aerea,Ocio,Santa Ana,6,1372
4310,2021-04-08,Guatemala,Terrestre,Religioso,La Libertad,9,1324
4311,2024-09-30,Guatemala,Aerea,Familiares,Ahuachapan,8,520
4312,2021-07-27,Estados Unidos,Aerea,Familiares,La Libertad,1,1352
4313,2022-08-09,Guatemala,Aerea,Familiares,San Salvador,7,998
4314,2021-06-15,Estados Unidos,Aerea,Familiares,La Libertad,6,1554
4315,2021-01-22,Costa Rica,Terrestre,Familiares,La Paz,5,504
4316,2021-06-03,Estados Unidos,Terrestre,Negocios,Santa Ana,3,2038
4317,2024-08-11,Honduras,Terrestre,Religioso,Usulutan,1,2084
4318,2021-08-07,Guatemala,Aerea,Ocio,Santa Ana,8,1820
4319,2022-10-31,Estados Unidos,Aerea,Ocio,Sonsonate,3,679
4320,2021-08-18,Guatemala,Aerea,Ocio,San Salvador,7,245
4321,2021-01-20,Estados Unidos,Terrestre,Familiares,Ahuachapan,6,1689
4322,2022-07-07,Guatemala,Aerea,Familiares,Sonsonate,2,2165
4323,2023-08-08,Guatemala,Aerea,Ocio,San Salvador,2,274
4324,2021-05-28,Estados Unidos,Aerea,Familiares,Usulutan,11,1775
4325,2024-02-06,Estados Unidos,Aerea,Negocios,San Salvador,3,1871
4326,2022-02-07,Honduras,Aerea,Ocio,Ahuachapan,3,1481
4327,2022-08-19,Estados Unidos,Aerea,Familiares,San Miguel,2,544
4328,2022-01-02,Guatemala,Aerea,Ocio,Ahuachapan,8,1609
4329,2024-12-08,Estados Unidos,Aerea,Ocio,San Miguel,1,738
4330,2024-08-25,Costa Rica,Aerea,Familiares,San Salvador,3,1638
4331,2023-03-13,Guatemala,Terrestre,Negocios,Ahuachapan,1,1846
4332,2023-07-07,Honduras,Aerea,Familiares,La Paz,4,292
4333,2024-03-03,Estados Unidos,Aerea,Familiares,La Libertad,1,1150
4334,2024-07-30,Estados Unidos,Terrestre,Ocio,Ahuachapan,1,2441
4335,2021-03-14,Estados Unidos,Aerea,Ocio,San Miguel,4,1464
4336,2022-04-26,Estados Unidos,Terrestre,Familiares,La Libertad,6,1334
4337,2024-10-07,Honduras,Aerea,Familiares,San Miguel,11,641
4338,2022-07-14,Guatemala,Aerea,Familiares,La Paz,6,2176
4339,2024-09-11,Estados Unidos,Aerea,Familiares,Sonsonate,4,587
4340,2023-01-15,Guatemala,Terrestre,Religioso,San Salvador,7,1552
4341,2021-04-10,Estados Unidos,Aerea,Religioso,La Paz,8,1619
4342,2023-12-19,Estados Unidos,Aerea,Ocio,Sonsonate,2,1454
4343,2022-05-23,Mexico,Aerea,Ocio,La Libertad,9,523
4344,2021-09-15,Guatemala,Aerea,Ocio,Usulutan,5,245
4345,2022-02-17,Guatemala,Aerea,Negocios,Usulutan,6,978
4346,2023-12-25,Estados Unidos,Aerea,Familiares,Santa Ana,1,1937
4347,2022-08-18,Estados Unidos,Terrestre,Ocio,Usulutan,4,2001
4348,2024-03-23,Estados Unidos,Aerea,Ocio,Ahuachapan,7,2129
4349,2021-09-23,Mexico,Terrestre,Ocio,San Salvador,6,653
4350,2023-04-01,Guatemala,Aerea,Negocios,San Salvador,2,2269
4351,2024-01-08,Estados Unidos,Aerea,Religioso,San Salvador,7,1339
4352,2024-08-31,Honduras,Terrestre,Ocio,San Miguel,9,1243
4353,2022-10-24,Estados Unidos,Terrestre,Familiares,La Libertad,9,1008
4354,2023-08-05,Honduras,Aerea,Ocio,San Salvador,3,798
4355,2022-07-14,Estados Unidos,Terrestre,Ocio,San Salvador,6,796
4356,2023-07-06,Estados Unidos,Terrestre,Familiares,San Miguel,1,2204
4357,2023-06-10,Estados Unidos,Terrestre,Familiares,San Miguel,4,1230
4358,2024-06-25,Estados Unidos,Terrestre,Ocio,La Libertad,5,1324
4359,2023-05-18,Honduras,Terrestre,Ocio,San Miguel,9,1340
4360,2022-09-02,Honduras,Aerea,Religioso,San Miguel,3,479
4361,2022-02-18,Guatemala,Terrestre,Ocio,San Miguel,9,2163
4362,2021-01-25,Mexico,Aerea,Familiares,La Paz,5,1988
4363,2021-10-11,Estados Unidos,Aerea,Familiares,San Miguel,3,1177
4364,2023-05-31,Canada,Terrestre,Familiares,Sonsonate,2,805
4365,2021-10-28,Canada,Aerea,Ocio,Usulutan,9,2141
4366,2023-12-28,Estados Unidos,Aerea,Familiares,Santa Ana,11,850
4367,2023-10-28,Estados Unidos,Aerea,Familiares,Sonsonate,11,157
4368,2023-03-28,Honduras,Terrestre,Familiares,Usulutan,6,1262
4369,2024-03-06,Estados Unidos,Aerea,Familiares,Ahuachapan,6,2281
4370,2024-04-02,Honduras,Aerea,Familiares,La Libertad,2,1717
4371,2021-03-24,Estados Unidos,Aerea,Negocios,La Libertad,8,2225
4372,2024-12-14,Guatemala,Aerea,Familiares,Sonsonate,5,1992
4373,2024-01-02,Guatemala,Terrestre,Familiares,San Miguel,10,624
4374,2024-06-14,Estados Unidos,Aerea,Religioso,La Libertad,6,1421
4375,2021-02-15,Estados Unidos,Aerea,Ocio,Santa Ana,9,1864
4376,2022-09-10,Estados Unidos,Aerea,Ocio,San Salvador,8,2052
4377,2023-07-17,Guatemala,Aerea,Familiares,La Paz,9,657
4378,2021-09-19,Nicaragua,Aerea,Familiares,Santa Ana,7,2257
4379,2021-06-25,Estados Unidos,Aerea,Ocio,San Miguel,1,2190
4380,2024-04-04,Honduras,Aerea,Familiares,La Libertad,1,1294
4381,2022-10-19,Estados Unidos,Aerea,Familiares,La Paz,4,1094
4382,2023-04-22,Honduras,Terrestre,Familiares,Usulutan,2,1413
4383,2022-01-05,Canada,Terrestre,Familiares,Ahuachapan,9,890
4384,2021-02-23,Estados Unidos,Aerea,Ocio,San Miguel,4,1811
4385,2022-11-21,Canada,Aerea,Familiares,Sonsonate,5,2258
4386,2024-12-13,Guatemala,Aerea,Familiares,San Salvador,2,2038
4387,2024-09-26,Estados Unidos,Terrestre,Familiares,Ahuachapan,9,484
4388,2024-02-25,Canada,Aerea,Ocio,Sonsonate,8,351
4389,2024-12-03,Estados Unidos,Aerea,Ocio,La Paz,7,2477
4390,2022-01-02,Estados Unidos,Terrestre,Familiares,San Salvador,7,563
4391,2024-07-18,Guatemala,Aerea,Familiares,Sonsonate,8,636
4392,2022-10-06,Honduras,Aerea,Familiares,La Paz,10,2462
4393,2022-01-14,Honduras,Aerea,Ocio,San Salvador,10,1794
4394,2021-03-14,Estados Unidos,Aerea,Familiares,La Libertad,7,854
4395,2023-07-04,Costa Rica,Aerea,Ocio,Usulutan,10,332
4396,2024-06-25,Honduras,Terrestre,Ocio,San Salvador,7,2173
4397,2023-05-10,Costa Rica,Aerea,Ocio,Ahuachapan,6,1159
4398,2021-02-12,Estados Unidos,Terrestre,Familiares,San Miguel,9,1815
4399,2022-01-12,Honduras,Terrestre,Familiares,La Paz,4,1375
4400,2023-12-01,Mexico,Terrestre,Familiares,Usulutan,5,2365
4401,2021-06-19,Estados Unidos,Terrestre,Familiares,Santa Ana,6,626
4402,2021-07-31,España,Terrestre,Familiares,Ahuachapan,7,1502
4403,2021-02-08,Estados Unidos,Aerea,Religioso,La Paz,5,2111
4404,2022-01-04,Estados Unidos,Aerea,Religioso,Santa Ana,5,1140
4405,2023-01-27,Costa Rica,Terrestre,Familiares,Usulutan,10,498
4406,2021-05-31,España,Aerea,Familiares,Usulutan,10,178
4407,2024-02-09,Estados Unidos,Aerea,Familiares,Sonsonate,6,439
4408,2024-12-30,Estados Unidos,Aerea,Negocios,San Miguel,10,1598
4409,2023-12-07,Honduras,Terrestre,Religioso,La Libertad,9,1360
4410,2023-10-21,Costa Rica,Terrestre,Ocio,Usulutan,6,2068
4411,2023-01-07,Guatemala,Aerea,Ocio,Ahuachapan,8,1322
4412,2024-10-21,Guatemala,Aerea,Ocio,San Salvador,4,1522
4413,2021-03-10,Honduras,Aerea,Familiares,La Paz,7,1843
4414,2021-10-26,Estados Unidos,Terrestre,Familiares,La Libertad,5,1734
4415,2023-08-02,España,Aerea,Ocio,Santa Ana,4,542
4416,2023-03-13,Estados Unidos,Aerea,Negocios,Ahuachapan,2,1311
4417,2021-10-23,Guatemala,Terrestre,Ocio,Usulutan,9,1013
4418,2021-07-22,Guatemala,Terrestre,Religioso,Ahuachapan,5,1719
4419,2021-03-02,Guatemala,Terrestre,Negocios,Santa Ana,11,570
4420,2023-08-04,Honduras,Aerea,Familiares,La Paz,6,2274
4421,2023-08-21,España,Terrestre,Familiares,San Miguel,1,2358
4422,2024-08-30,Guatemala,Aerea,Familiares,Santa Ana,4,2476
4423,2024-03-30,Honduras,Aerea,Familiares,Ahuachapan,5,624
4424,2021-11-27,Estados Unidos,Aerea,Ocio,La Libertad,4,1510
4425,2021-12-04,Nicaragua,Aerea,Familiares,La Libertad,2,2338
4426,2024-08-20,Estados Unidos,Aerea,Religioso,La Libertad,1,1330
4427,2024-09-23,Estados Unidos,Aerea,Salud,La Paz,9,1542
4428,2022-10-01,Estados Unidos,Aerea,Familiares,Ahuachapan,4,321
4429,2021-10-02,Honduras,Aerea,Familiares,Santa Ana,8,852
4430,2024-04-02,España,Aerea,Religioso,Usulutan,11,2364
4431,2021-11-15,Guatemala,Aerea,Familiares,Usulutan,8,778
4432,2022-08-12,Estados Unidos,Aerea,Ocio,Santa Ana,4,229
4433,2022-05-19,Estados Unidos,Terrestre,Ocio,Sonsonate,8,339
4434,2022-01-22,Guatemala,Aerea,Familiares,Usulutan,4,993
4435,2023-05-20,Estados Unidos,Terrestre,Familiares,San Salvador,6,2358
4436,2023-04-13,Estados Unidos,Terrestre,Ocio,San Salvador,5,1783
4437,2023-10-12,Guatemala,Terrestre,Ocio,Santa Ana,11,1708
4438,2022-08-26,España,Aerea,Ocio,San Miguel,1,219
4439,2022-11-22,Estados Unidos,Aerea,Familiares,Santa Ana,9,2326
4440,2022-05-09,Estados Unidos,Terrestre,Ocio,La Libertad,11,633
4441,2022-05-05,Nicaragua,Aerea,Ocio,La Paz,6,2297
4442,2022-12-22,Honduras,Aerea,Ocio,Santa Ana,10,2321
4443,2024-01-02,Mexico,Terrestre,Negocios,Usulutan,11,729
4444,2022-05-24,Estados Unidos,Terrestre,Familiares,Usulutan,9,1110
4445,2022-01-25,Estados Unidos,Terrestre,Familiares,Sonsonate,4,1357
4446,2021-10-22,España,Aerea,Ocio,Sonsonate,4,1284
4447,2024-10-24,Estados Unidos,Terrestre,Religioso,San Miguel,4,1839
4448,2023-03-07,Honduras,Aerea,Familiares,Ahuachapan,2,2377
4449,2023-05-15,Estados Unidos,Terrestre,Ocio,Santa Ana,3,755
4450,2022-07-03,Guatemala,Terrestre,Familiares,San Salvador,5,1343
4451,2022-10-11,Honduras,Aerea,Ocio,La Paz,4,2082
4452,2022-07-22,Guatemala,Aerea,Familiares,Sonsonate,1,420
4453,2024-04-25,Honduras,Terrestre,Ocio,Santa Ana,8,613
4454,2023-05-03,Estados Unidos,Terrestre,Familiares,Ahuachapan,4,1185
4455,2023-02-09,España,Terrestre,Familiares,Usulutan,4,1899
4456,2022-03-21,Estados Unidos,Terrestre,Familiares,Santa Ana,7,2168
4457,2021-12-29,Estados Unidos,Aerea,Negocios,Usulutan,6,303
4458,2021-05-03,Estados Unidos,Aerea,Familiares,Ahuachapan,2,1849
4459,2024-04-26,Honduras,Terrestre,Familiares,La Libertad,4,702
4460,2023-01-12,Nicaragua,Aerea,Ocio,Usulutan,2,1406
4461,2022-11-11,Guatemala,Terrestre,Familiares,Sonsonate,3,636
4462,2022-02-24,Guatemala,Terrestre,Familiares,La Libertad,11,1138
4463,2024-06-29,Nicaragua,Terrestre,Ocio,La Paz,11,554
4464,2024-09-20,Nicaragua,Aerea,Ocio,La Paz,10,631
4465,2021-04-02,Guatemala,Aerea,Familiares,San Miguel,6,695
4466,2021-03-04,Nicaragua,Aerea,Familiares,Sonsonate,11,1194
4467,2022-05-27,Guatemala,Aerea,Familiares,La Libertad,9,415
4468,2024-03-08,Estados Unidos,Terrestre,Religioso,San Miguel,1,790
4469,2024-04-23,Estados Unidos,Aerea,Ocio,San Miguel,4,1482
4470,2024-05-13,España,Terrestre,Negocios,San Salvador,8,2225
4471,2023-02-11,Estados Unidos,Aerea,Ocio,La Libertad,4,595
4472,2024-05-22,Estados Unidos,Terrestre,Salud,Sonsonate,6,624
4473,2021-09-13,Costa Rica,Terrestre,Salud,Sonsonate,11,382
4474,2021-05-15,Estados Unidos,Terrestre,Familiares,Usulutan,1,905
4475,2023-05-25,Nicaragua,Aerea,Familiares,La Libertad,10,507
4476,2023-04-02,Nicaragua,Aerea,Ocio,Santa Ana,4,400
4477,2021-03-29,España,Terrestre,Familiares,Santa Ana,7,309
4478,2023-09-15,Estados Unidos,Aerea,Ocio,San Salvador,6,1640
4479,2024-05-15,Estados Unidos,Aerea,Familiares,San Miguel,9,1861
4480,2024-02-27,Canada,Terrestre,Religioso,Ahuachapan,11,2424
4481,2023-04-03,Estados Unidos,Aerea,Negocios,San Miguel,3,454
4482,2023-10-24,Guatemala,Aerea,Ocio,Ahuachapan,5,2462
4483,2023-09-01,Honduras,Aerea,Ocio,San Salvador,7,624
4484,2023-07-23,Estados Unidos,Aerea,Ocio,Usulutan,11,1026
4485,2021-05-01,Costa Rica,Terrestre,Ocio,San Salvador,1,1068
4486,2024-11-09,Guatemala,Aerea,Ocio,Sonsonate,9,887
4487,2023-11-28,Estados Unidos,Terrestre,Ocio,Sonsonate,11,903
4488,2024-09-26,Estados Unidos,Aerea,Ocio,Santa Ana,9,1641
4489,2023-10-05,Estados Unidos,Terrestre,Ocio,La Libertad,3,942
4490,2023-07-14,Estados Unidos,Aerea,Ocio,La Paz,8,121
4491,2022-10-07,Honduras,Terrestre,Familiares,Usulutan,2,855
4492,2022-12-15,Estados Unidos,Terrestre,Familiares,La Libertad,4,379
4493,2023-05-10,Estados Unidos,Terrestre,Familiares,San Miguel,7,2460
4494,2021-01-21,Canada,Aerea,Familiares,Santa Ana,9,267
4495,2021-08-30,Guatemala,Aerea,Negocios,Santa Ana,4,521
4496,2022-03-31,Estados Unidos,Aerea,Familiares,Santa Ana,1,1845
4497,2023-08-21,Costa Rica,Terrestre,Familiares,Santa Ana,7,2021
4498,2022-09-13,Estados Unidos,Aerea,Negocios,Sonsonate,3,1707
4499,2021-10-30,Canada,Terrestre,Ocio,San Salvador,11,2014
4500,2023-03-14,Honduras,Terrestre,Ocio,San Salvador,10,149
4501,2023-08-22,Honduras,Aerea,Familiares,La Libertad,9,1314
4502,2021-03-10,Honduras,Aerea,Ocio,La Libertad,10,1864
4503,2024-02-27,Guatemala,Terrestre,Ocio,Ahuachapan,9,2117
4504,2021-07-15,Nicaragua,Aerea,Religioso,San Miguel,2,531
4505,2021-05-20,Nicaragua,Aerea,Salud,Santa Ana,7,1680
4506,2021-10-10,Estados Unidos,Terrestre,Negocios,Santa Ana,8,727
4507,2021-11-08,Estados Unidos,Aerea,Familiares,La Paz,11,2411
4508,2023-01-16,Mexico,Terrestre,Familiares,San Salvador,1,1219
4509,2021-10-04,Guatemala,Terrestre,Ocio,Ahuachapan,5,1862
4510,2021-03-02,Mexico,Aerea,Familiares,Ahuachapan,11,310
4511,2024-09-04,Guatemala,Aerea,Familiares,Santa Ana,8,1695
4512,2021-02-21,Guatemala,Terrestre,Negocios,San Miguel,10,1451
4513,2021-06-02,Estados Unidos,Terrestre,Negocios,La Libertad,2,2010
4514,2024-08-27,Estados Unidos,Aerea,Negocios,La Libertad,1,342
4515,2022-06-28,Guatemala,Aerea,Familiares,Ahuachapan,10,1060
4516,2022-07-21,Guatemala,Aerea,Familiares,La Libertad,4,1853
4517,2024-11-13,Guatemala,Terrestre,Familiares,Ahuachapan,1,2301
4518,2022-09-14,Honduras,Aerea,Ocio,Usulutan,5,745
4519,2024-04-15,Guatemala,Aerea,Familiares,La Paz,8,1205
4520,2024-10-17,Nicaragua,Terrestre,Familiares,Santa Ana,11,1089
4521,2021-11-10,Estados Unidos,Aerea,Negocios,Santa Ana,8,1617
4522,2023-03-18,Guatemala,Aerea,Familiares,San Miguel,9,939
4523,2023-04-28,Estados Unidos,Terrestre,Salud,Santa Ana,5,1884
4524,2021-04-07,Guatemala,Aerea,Negocios,San Miguel,8,2019
4525,2023-05-31,Estados Unidos,Terrestre,Salud,Usulutan,10,715
4526,2024-05-21,Estados Unidos,Aerea,Negocios,La Paz,5,1089
4527,2023-04-09,Estados Unidos,Aerea,Familiares,Santa Ana,7,2310
4528,2021-05-17,Estados Unidos,Aerea,Familiares,San Miguel,11,1137
4529,2023-10-27,Guatemala,Terrestre,Religioso,Usulutan,8,1561
4530,2023-10-08,España,Aerea,Familiares,San Salvador,8,1757
4531,2021-04-19,Estados Unidos,Aerea,Familiares,Santa Ana,2,149
4532,2022-07-01,Honduras,Aerea,Ocio,Usulutan,1,1224
4533,2023-11-29,Guatemala,Aerea,Ocio,Ahuachapan,11,573
4534,2022-10-24,Estados Unidos,Terrestre,Religioso,Santa Ana,8,1349
4535,2022-03-01,Estados Unidos,Aerea,Familiares,Usulutan,9,498
4536,2022-09-22,Estados Unidos,Terrestre,Familiares,La Libertad,7,1649
4537,2021-09-18,Honduras,Terrestre,Ocio,Santa Ana,8,696
4538,2024-12-20,Estados Unidos,Terrestre,Familiares,Ahuachapan,9,857
4539,2021-03-28,Estados Unidos,Aerea,Ocio,Ahuachapan,10,1909
4540,2022-04-10,Estados Unidos,Aerea,Salud,Sonsonate,10,2046
4541,2021-03-17,Guatemala,Terrestre,Ocio,La Paz,10,2049
4542,2022-04-16,Honduras,Aerea,Ocio,La Libertad,4,906
4543,2022-02-18,Estados Unidos,Aerea,Ocio,Usulutan,3,273
4544,2023-04-05,Guatemala,Terrestre,Salud,Usulutan,4,2087
4545,2023-06-14,Guatemala,Terrestre,Ocio,Ahuachapan,10,1763
4546,2022-12-27,Estados Unidos,Aerea,Familiares,La Paz,3,166
4547,2022-04-02,Estados Unidos,Terrestre,Religioso,Sonsonate,2,1883
4548,2024-08-01,Guatemala,Aerea,Ocio,La Libertad,1,223
4549,2024-06-16,Guatemala,Aerea,Familiares,San Miguel,4,353
4550,2022-10-15,Honduras,Aerea,Familiares,San Miguel,11,285
4551,2022-11-03,Honduras,Terrestre,Familiares,San Miguel,5,1516
4552,2024-10-27,Estados Unidos,Aerea,Salud,La Libertad,8,2100
4553,2022-05-10,Estados Unidos,Aerea,Familiares,Sonsonate,7,1328
4554,2023-12-05,Guatemala,Aerea,Ocio,Sonsonate,11,228
4555,2024-11-25,Honduras,Aerea,Familiares,San Salvador,11,1279
4556,2024-06-24,Estados Unidos,Aerea,Familiares,Ahuachapan,6,448
4557,2022-08-20,Costa Rica,Aerea,Familiares,La Libertad,6,1280
4558,2022-03-26,Guatemala,Aerea,Familiares,La Paz,11,1355
4559,2022-04-30,Estados Unidos,Aerea,Negocios,Usulutan,5,1605
4560,2022-10-08,Honduras,Aerea,Ocio,Santa Ana,11,1360
4561,2022-09-12,Estados Unidos,Aerea,Ocio,Sonsonate,4,521
4562,2023-11-08,Guatemala,Aerea,Negocios,San Salvador,8,1777
4563,2022-10-24,Guatemala,Aerea,Ocio,Sonsonate,8,2007
4564,2023-01-28,Estados Unidos,Aerea,Ocio,San Miguel,11,1501
4565,2021-10-16,Nicaragua,Terrestre,Negocios,Ahuachapan,10,1373
4566,2024-12-08,Honduras,Aerea,Ocio,La Paz,11,2265
4567,2022-12-22,Estados Unidos,Aerea,Ocio,Santa Ana,3,782
4568,2022-09-30,Estados Unidos,Terrestre,Ocio,Santa Ana,8,1460
4569,2021-08-23,Estados Unidos,Aerea,Familiares,Sonsonate,5,1993
4570,2022-02-20,Nicaragua,Terrestre,Familiares,Santa Ana,1,1879
