id_reserva,fecha,departamento,tipo_hotel,habitaciones,ocupadas,tarifa_promedio
1712,2022-12-21,La Libertad,Ciudad,144,112,142
1713,2023-06-12,Sonsonate,Ciudad,120,167,94
1714,2022-11-15,La Paz,Playa,140,111,135
1715,2024-11-07,La Libertad,Playa,143,163,177
1716,2024-02-26,Ahuachapan,Montaña,93,51,191
1717,2024-02-17,Usulutan,Ciudad,23,41,245
1718,2021-02-28,Santa Ana,Playa,175,156,63
1719,2024-12-06,Usulutan,Montaña,150,12,90
1720,2022-01-15,San Salvador,Ciudad,115,23,95
1721,2022-06-14,San Salvador,Playa,84,176,51
1722,2022-11-01,Ahuachapan,Playa,32,132,130
1723,2021-07-03,Santa Ana,Montaña,149,104,119
1724,2022-07-02,San Salvador,Montaña,176,39,178
1725,2023-02-23,Santa Ana,Ciudad,52,174,35
1726,2021-08-22,San Salvador,Ciudad,197,113,239
1727,2022-09-23,San Miguel,Montaña,109,8,114
1728,2021-01-31,La Libertad,Rural,176,79,125
1729,2021-07-14,La Libertad,Playa,121,178,167
1730,2023-11-26,La Libertad,Montaña,119,169,91
1731,2023-02-05,Sonsonate,Rural,126,90,189
1732,2024-09-01,Sonsonate,Ciudad,155,75,150
1733,2021-12-07,Sonsonate,Playa,168,130,40
1734,2021-07-12,San Salvador,Rural,186,87,164
1735,2023-08-04,La Paz,Rural,115,6,152
1736,2021-07-17,San Salvador,Playa,85,69,99
1737,2024-10-10,Santa Ana,Rural,136,88,82
1738,2022-11-13,Sonsonate,Rural,104,38,154
1739,2021-04-11,Usulutan,Ciudad,189,36,59
1740,2022-02-11,Sonsonate,Montaña,132,81,82
1741,2023-03-16,La Libertad,Playa,20,104,123
1742,2022-12-05,La Libertad,Ciudad,50,90,135
1743,2023-04-17,Ahuachapan,Montaña,149,127,153
1744,2021-12-31,San Miguel,Rural,140,138,184
1745,2022-06-06,San Salvador,Rural,31,39,47
1746,2024-05-21,Usulutan,Ciudad,22,119,238
1747,2023-01-22,La Libertad,Playa,187,98,171
1748,2022-03-30,Ahuachapan,Ciudad,175,62,85
1749,2024-03-05,La Paz,Playa,40,33,100
1750,2021-07-17,San Miguel,Playa,119,78,82
1751,2022-04-22,Usulutan,Ciudad,80,13,40
1752,2024-03-08,San Miguel,Playa,46,63,181
1753,2021-07-18,San Miguel,Ciudad,164,13,125
1754,2021-08-06,La Paz,Playa,176,127,70
1755,2021-11-24,Santa Ana,Ciudad,67,50,231
1756,2021-09-13,Santa Ana,Playa,150,169,233
1757,2023-12-21,La Paz,Montaña,106,168,238
1758,2022-04-13,San Salvador,Playa,21,177,157
1759,2023-12-01,Usulutan,Ciudad,101,28,162
1760,2021-09-13,San Miguel,Montaña,110,162,175
1761,2022-03-03,San Salvador,Rural,32,111,245
1762,2021-05-28,Ahuachapan,Rural,161,11,216
1763,2024-01-06,Usulutan,Montaña,109,55,49
1764,2024-03-01,Santa Ana,Montaña,142,29,54
1765,2023-05-06,Santa Ana,Montaña,32,79,120
1766,2021-03-10,La Paz,Ciudad,165,33,218
1767,2021-10-12,San Salvador,Playa,196,117,95
1768,2021-03-20,Usulutan,Rural,21,167,165
1769,2024-09-25,San Salvador,Montaña,24,77,102
1770,2022-12-20,Sonsonate,Rural,47,13,96
1771,2023-12-28,San Salvador,Rural,192,60,135
1772,2022-04-29,Sonsonate,Montaña,82,68,73
1773,2024-07-20,San Salvador,Rural,140,125,241
1774,2021-11-27,La Libertad,Rural,108,61,48
1775,2021-11-07,San Salvador,Ciudad,192,95,131
1776,2022-11-22,San Miguel,Rural,115,45,159
1777,2021-05-26,Sonsonate,Rural,171,111,48
1778,2021-09-08,Sonsonate,Montaña,40,176,59
1779,2021-11-14,San Salvador,Ciudad,95,27,166
1780,2023-07-28,La Libertad,Montaña,51,130,105
1781,2023-07-18,Sonsonate,Rural,38,88,112
1782,2023-07-05,Usulutan,Montaña,127,110,94
1783,2024-01-19,Usulutan,Rural,31,136,114
1784,2023-10-23,San Miguel,Ciudad,49,78,83
1785,2021-06-17,Usulutan,Playa,53,110,231
1786,2023-07-20,Santa Ana,Ciudad,38,99,205
1787,2021-03-17,Santa Ana,Rural,156,167,161
1788,2021-05-26,Usulutan,Montaña,81,52,186
1789,2024-02-04,Ahuachapan,Playa,61,161,192
1790,2021-11-09,Sonsonate,Rural,198,90,43
1791,2024-12-18,Usulutan,Montaña,153,147,136
1792,2021-03-05,Sonsonate,Playa,138,141,148
1793,2022-01-22,Sonsonate,Ciudad,34,174,143
1794,2023-10-16,Sonsonate,Montaña,58,53,148
1795,2024-07-02,Sonsonate,Rural,87,20,36
1796,2022-06-10,San Salvador,Montaña,52,113,54
1797,2021-08-21,San Salvador,Montaña,155,141,145
1798,2021-01-17,San Miguel,Montaña,184,69,108
1799,2021-09-21,Ahuachapan,Ciudad,149,150,49
1800,2023-07-01,La Paz,Ciudad,142,42,159
1801,2022-01-30,La Paz,Rural,177,26,126
1802,2023-07-22,Ahuachapan,Playa,167,50,197
1803,2021-08-13,Sonsonate,Playa,120,57,207
1804,2024-10-27,Sonsonate,Ciudad,197,141,85
1805,2022-05-20,Ahuachapan,Montaña,195,59,104
1806,2022-02-02,San Miguel,Playa,108,152,126
1807,2024-02-10,Ahuachapan,Montaña,66,48,92
1808,2022-09-15,La Libertad,Rural,54,91,214
1809,2021-04-15,San Salvador,Playa,111,112,41
1810,2021-12-07,La Libertad,Ciudad,190,74,67
1811,2023-10-10,Sonsonate,Rural,179,145,55
1812,2022-05-06,San Miguel,Playa,104,107,97
1813,2023-08-03,San Miguel,Rural,37,37,137
1814,2021-04-25,Ahuachapan,Montaña,47,151,94
1815,2021-11-06,San Salvador,Montaña,113,16,149
1816,2021-03-28,San Miguel,Rural,165,111,126
1817,2021-05-04,La Paz,Montaña,175,45,196
1818,2024-05-09,La Paz,Montaña,21,175,50
1819,2022-02-17,Ahuachapan,Montaña,59,172,243
1820,2024-07-16,Santa Ana,Ciudad,58,56,131
1821,2021-07-27,La Libertad,Playa,131,39,81
1822,2024-04-14,La Paz,Montaña,57,111,127
1823,2023-07-29,San Salvador,Rural,191,136,236
1824,2023-08-17,Sonsonate,Ciudad,68,66,181
1825,2024-09-20,Sonsonate,Ciudad,123,8,240
1826,2021-11-22,Santa Ana,Rural,137,14,201
1827,2023-01-27,San Salvador,Montaña,114,18,189
1828,2022-09-28,San Salvador,Ciudad,62,154,139
1829,2024-07-30,Ahuachapan,Playa,99,64,139
1830,2021-01-08,Ahuachapan,Ciudad,140,104,216
1831,2022-05-17,San Salvador,Montaña,20,117,62
1832,2023-01-10,San Miguel,Ciudad,185,20,63
1833,2024-08-11,Ahuachapan,Montaña,150,41,96
1834,2024-03-17,Usulutan,Playa,198,131,236
1835,2024-12-22,Usulutan,Rural,54,96,137
1836,2022-02-19,Sonsonate,Playa,53,174,103
1837,2024-09-17,La Libertad,Rural,175,177,168
1838,2023-05-11,Ahuachapan,Rural,169,106,217
1839,2021-06-01,La Paz,Rural,156,123,153
1840,2024-07-02,La Paz,Playa,123,55,100
1841,2023-10-20,Santa Ana,Playa,151,164,70
1842,2022-10-24,Sonsonate,Ciudad,64,66,41
1843,2022-07-16,La Libertad,Ciudad,193,160,52
1844,2024-11-19,Sonsonate,Rural,184,112,185
1845,2022-03-02,La Libertad,Montaña,131,118,62
1846,2023-12-24,Usulutan,Playa,149,138,168
1847,2023-06-02,Usulutan,Playa,179,129,156
1848,2021-12-21,Usulutan,Playa,25,28,235
1849,2024-09-01,Usulutan,Playa,100,31,152
1850,2022-02-14,La Paz,Playa,54,152,196
1851,2024-05-17,Santa Ana,Ciudad,63,101,70
1852,2024-07-19,Santa Ana,Montaña,138,91,76
1853,2023-10-29,Santa Ana,Montaña,151,136,83
1854,2022-10-23,Santa Ana,Rural,119,134,54
1855,2024-10-07,La Paz,Playa,181,163,169
1856,2024-06-24,Sonsonate,Montaña,150,134,99
1857,2024-07-22,San Miguel,Montaña,143,94,179
1858,2021-09-04,San Miguel,Playa,30,45,49
1859,2021-05-05,Sonsonate,Rural,68,166,161
1860,2023-01-04,San Salvador,Ciudad,157,89,147
1861,2024-06-19,Santa Ana,Rural,196,138,201
1862,2023-06-11,Santa Ana,Playa,50,112,149
1863,2022-06-12,La Paz,Playa,58,23,143
1864,2021-04-02,Ahuachapan,Rural,143,67,76
1865,2022-09-07,La Paz,Montaña,33,63,202
1866,2022-07-14,Santa Ana,Playa,199,61,35
1867,2021-07-20,San Salvador,Playa,163,139,106
1868,2021-11-04,Usulutan,Rural,143,170,227
1869,2021-07-15,Sonsonate,Rural,70,8,167
1870,2023-10-10,Usulutan,Rural,131,20,135
1871,2024-05-02,La Paz,Rural,172,156,128
1872,2022-02-28,Sonsonate,Playa,28,129,39
1873,2024-10-31,La Libertad,Montaña,145,60,235
1874,2021-09-24,Usulutan,Ciudad,171,74,182
1875,2021-05-30,La Libertad,Playa,46,33,237
1876,2021-01-30,Ahuachapan,Rural,70,115,137
1877,2021-07-17,La Libertad,Ciudad,88,60,217
1878,2022-08-07,San Miguel,Playa,49,157,158
1879,2023-11-21,San Salvador,Ciudad,109,86,90
1880,2023-11-03,Sonsonate,Playa,132,77,236
1881,2021-10-25,Sonsonate,Montaña,177,116,110
1882,2024-08-17,La Paz,Ciudad,156,90,122
1883,2022-05-27,Usulutan,Montaña,153,17,158
1884,2022-08-04,La Libertad,Montaña,73,153,63
1885,2022-11-09,San Salvador,Playa,78,104,129
1886,2021-10-18,La Paz,Playa,73,7,152
1887,2024-11-20,San Miguel,Montaña,27,29,54
1888,2024-11-27,San Salvador,Ciudad,146,36,231
1889,2023-02-24,Sonsonate,Rural,167,33,148
1890,2022-07-05,La Libertad,Montaña,36,150,216
1891,2023-04-11,San Miguel,Rural,36,32,198
1892,2021-03-23,San Miguel,Playa,162,23,116
1893,2021-08-17,Ahuachapan,Rural,52,119,51
1894,2024-12-07,La Paz,Ciudad,63,71,40
1895,2024-02-29,Sonsonate,Ciudad,184,93,152
1896,2024-10-16,Santa Ana,Ciudad,61,106,88
1897,2023-10-09,La Paz,Rural,81,41,92
1898,2021-04-12,Santa Ana,Playa,128,90,50
1899,2024-04-02,La Paz,Montaña,24,117,153
1900,2023-07-25,Sonsonate,Playa,45,128,178
1901,2021-07-11,Santa Ana,Rural,136,133,160
1902,2023-06-19,San Miguel,Ciudad,147,151,236
1903,2022-05-24,Sonsonate,Playa,94,48,46
1904,2021-03-25,Sonsonate,Montaña,30,78,165
1905,2021-12-14,Usulutan,Montaña,86,177,241
1906,2023-02-01,Ahuachapan,Montaña,94,25,172
1907,2024-03-25,Sonsonate,Ciudad,43,111,146
1908,2022-09-22,Usulutan,Ciudad,106,10,111
1909,2024-10-29,San Miguel,Rural,159,150,41
1910,2021-03-15,San Miguel,Ciudad,196,103,91
1911,2022-01-28,Ahuachapan,Rural,36,115,178
1912,2022-08-27,Usulutan,Ciudad,38,129,121
1913,2022-03-05,Usulutan,Rural,162,115,133
1914,2024-03-16,Santa Ana,Ciudad,29,158,172
1915,2024-01-01,La Paz,Playa,65,34,216
1916,2021-07-05,San Miguel,Ciudad,130,140,112
1917,2024-10-24,Ahuachapan,Montaña,49,105,209
1918,2024-08-30,La Libertad,Rural,29,114,150
1919,2021-02-18,La Paz,Montaña,181,24,58
1920,2024-04-26,Sonsonate,Ciudad,53,98,90
1921,2024-02-14,Usulutan,Playa,64,161,148
1922,2024-10-05,Usulutan,Montaña,95,97,142
1923,2023-01-26,Usulutan,Ciudad,169,114,218
1924,2024-04-21,La Libertad,Playa,114,70,50
1925,2024-01-04,Usulutan,Montaña,47,126,244
1926,2021-01-07,San Miguel,Ciudad,62,166,242
1927,2022-05-16,San Miguel,Montaña,163,14,83
1928,2022-07-20,La Libertad,Montaña,66,25,133
1929,2021-11-28,La Libertad,Playa,21,100,208
1930,2022-07-01,La Paz,Montaña,144,113,205
1931,2021-01-25,Ahuachapan,Montaña,34,144,138
1932,2021-01-04,San Miguel,Montaña,92,149,118
1933,2024-12-18,Sonsonate,Montaña,87,78,138
1934,2024-05-17,Ahuachapan,Playa,93,157,128
1935,2023-03-18,Sonsonate,Playa,118,63,45
1936,2024-01-28,Ahuachapan,Montaña,41,168,209
1937,2022-01-21,Usulutan,Ciudad,134,147,170
1938,2021-08-25,La Libertad,Rural,86,18,217
1939,2023-03-05,Ahuachapan,Ciudad,72,167,114
1940,2024-03-22,La Paz,Montaña,142,80,217
1941,2022-05-21,Usulutan,Rural,172,87,41
1942,2021-09-26,Usulutan,Montaña,76,43,111
1943,2023-03-05,San Miguel,Ciudad,160,174,138
1944,2022-12-10,Santa Ana,Rural,57,18,110
1945,2024-03-11,Santa Ana,Rural,97,135,145
1946,2022-04-09,San Salvador,Playa,133,165,195
1947,2022-05-23,La Libertad,Rural,196,148,107
1948,2023-03-11,La Paz,Montaña,35,106,208
1949,2024-09-13,La Paz,Montaña,83,115,168
1950,2022-02-18,Santa Ana,Montaña,100,131,181
1951,2022-11-16,Santa Ana,Ciudad,44,98,216
1952,2024-12-06,San Miguel,Ciudad,195,173,140
1953,2023-06-06,Usulutan,Montaña,94,47,85
1954,2021-10-02,Sonsonate,Ciudad,160,121,239
1955,2023-10-30,La Libertad,Playa,197,73,218
1956,2024-06-06,Santa Ana,Rural,22,106,35
1957,2022-08-21,Ahuachapan,Playa,175,157,93
1958,2022-09-11,San Salvador,Rural,184,14,245
1959,2023-04-18,La Paz,Rural,113,122,146
1960,2023-10-27,San Miguel,Ciudad,190,145,241
1961,2023-08-19,Sonsonate,Playa,170,154,43
1962,2022-02-24,La Paz,Montaña,147,60,243
1963,2023-08-26,Santa Ana,Montaña,120,77,212
1964,2023-08-03,La Paz,Montaña,132,129,140
1965,2022-04-16,Sonsonate,Montaña,169,19,100
1966,2021-03-28,San Miguel,Montaña,199,72,149
1967,2023-10-24,La Libertad,Ciudad,22,108,192
1968,2024-07-28,San Salvador,Montaña,130,169,177
1969,2022-07-08,Sonsonate,Ciudad,64,54,225
1970,2023-09-20,Santa Ana,Playa,31,154,209
1971,2021-12-10,San Salvador,Playa,70,35,217
1972,2022-04-23,Usulutan,Montaña,183,100,234
1973,2022-05-01,La Libertad,Playa,124,170,89
1974,2022-10-08,Sonsonate,Ciudad,182,34,107
1975,2021-08-23,La Libertad,Montaña,101,167,125
1976,2021-01-19,Santa Ana,Montaña,74,11,126
1977,2021-06-11,Santa Ana,Rural,104,96,211
1978,2024-05-29,La Libertad,Ciudad,60,164,38
1979,2021-02-01,La Libertad,Rural,158,30,56
1980,2023-05-13,La Paz,Playa,180,167,95
1981,2023-03-08,Usulutan,Ciudad,192,155,68
1982,2023-12-29,La Paz,Rural,46,102,46
1983,2023-06-17,Santa Ana,Montaña,94,31,178
1984,2023-11-21,San Miguel,Playa,52,109,199
1985,2024-08-20,La Paz,Montaña,130,116,221
1986,2021-06-29,Sonsonate,Playa,42,141,164
1987,2024-09-04,La Libertad,Ciudad,56,62,185
1988,2021-05-17,Santa Ana,Ciudad,187,29,119
1989,2023-06-21,San Salvador,Rural,148,99,239
1990,2021-04-30,La Libertad,Montaña,77,162,97
1991,2023-10-18,Sonsonate,Playa,89,132,194
1992,2022-03-28,San Miguel,Playa,177,139,39
1993,2022-10-05,La Paz,Playa,183,89,243
1994,2024-01-17,San Miguel,Montaña,183,68,109
1995,2021-01-05,Sonsonate,Playa,94,40,189
1996,2023-07-24,Sonsonate,Ciudad,122,61,74
1997,2021-03-04,San Miguel,Montaña,65,36,100
1998,2024-06-20,Usulutan,Ciudad,58,11,147
1999,2022-06-24,Ahuachapan,Montaña,131,105,234
2000,2021-07-11,Ahuachapan,Playa,163,103,196
2001,2022-01-27,La Libertad,Montaña,144,177,98
2002,2021-04-26,La Paz,Montaña,103,115,242
2003,2021-04-11,Santa Ana,Playa,58,138,112
2004,2023-06-04,Ahuachapan,Montaña,180,125,198
2005,2024-10-08,La Libertad,Ciudad,157,89,74
2006,2024-02-16,Usulutan,Ciudad,58,103,94
2007,2022-09-11,Usulutan,Montaña,153,134,190
2008,2024-03-16,La Libertad,Montaña,143,66,228
2009,2023-08-31,La Paz,Montaña,182,10,216
2010,2023-08-07,Ahuachapan,Rural,110,73,118
2011,2021-02-04,La Libertad,Playa,24,19,182
2012,2024-11-07,La Paz,Ciudad,160,119,198
2013,2024-08-17,La Paz,Montaña,164,104,177
2014,2024-04-30,San Miguel,Ciudad,77,45,111
2015,2024-12-22,San Miguel,Rural,170,85,56
2016,2021-01-24,La Libertad,Ciudad,99,149,106
2017,2021-03-25,Usulutan,Ciudad,94,41,117
2018,2021-10-25,San Miguel,Playa,60,47,237
2019,2023-04-10,Ahuachapan,Montaña,132,154,115
2020,2022-01-16,La Libertad,Playa,135,179,84
2021,2021-05-18,La Libertad,Rural,62,170,120
2022,2024-07-30,Santa Ana,Montaña,88,120,197
2023,2023-11-01,Sonsonate,Ciudad,181,115,101
2024,2022-11-08,San Miguel,Ciudad,184,14,201
2025,2024-03-14,La Paz,Rural,28,113,149
2026,2022-12-09,La Paz,Playa,150,168,49
2027,2023-02-21,La Libertad,Ciudad,110,156,80
2028,2024-01-27,Santa Ana,Montaña,195,58,122
2029,2024-11-21,Santa Ana,Ciudad,99,179,249
2030,2021-01-09,Usulutan,Playa,172,32,240
2031,2024-01-18,Sonsonate,Ciudad,186,165,190
2032,2023-06-19,Santa Ana,Montaña,44,124,174
2033,2021-03-17,Santa Ana,Ciudad,166,178,203
2034,2022-01-08,Sonsonate,Rural,76,148,134
2035,2024-12-02,La Paz,Rural,109,175,230
2036,2024-07-19,San Miguel,Rural,170,46,96
2037,2022-11-09,San Miguel,Ciudad,117,87,246
2038,2022-07-23,Sonsonate,Montaña,83,38,89
2039,2022-02-05,La Libertad,Montaña,139,62,96
2040,2024-06-23,San Miguel,Ciudad,90,121,116
2041,2023-06-30,San Salvador,Rural,74,14,192
2042,2024-07-15,Usulutan,Montaña,157,40,62
2043,2023-11-23,Sonsonate,Ciudad,83,36,91
2044,2024-12-09,La Libertad,Playa,68,125,51
2045,2023-07-14,Santa Ana,Ciudad,67,111,246
2046,2022-05-12,San Miguel,Rural,101,13,209
2047,2021-12-18,La Paz,Ciudad,33,83,248
2048,2024-05-23,La Libertad,Rural,177,22,160
2049,2023-06-19,Santa Ana,Montaña,114,65,202
2050,2022-05-19,Sonsonate,Montaña,79,14,173
2051,2023-07-17,Sonsonate,Ciudad,37,49,141
2052,2023-05-28,La Libertad,Montaña,29,73,160
2053,2021-01-05,Santa Ana,Playa,79,55,234
2054,2022-03-05,San Miguel,Ciudad,23,46,68
2055,2023-12-08,La Paz,Playa,181,94,245
2056,2024-11-14,Sonsonate,Rural,72,178,198
2057,2021-03-23,San Salvador,Montaña,59,56,201
2058,2022-02-10,Usulutan,Rural,149,45,249
2059,2023-01-21,San Miguel,Rural,82,174,47
2060,2024-09-07,San Miguel,Rural,53,72,237
2061,2021-11-21,Sonsonate,Rural,137,87,140
2062,2024-08-18,Santa Ana,Montaña,96,127,67
2063,2021-05-23,Sonsonate,Playa,29,173,136
2064,2024-05-24,San Salvador,Playa,177,130,99
2065,2024-05-08,Ahuachapan,Playa,160,147,241
2066,2024-04-25,San Salvador,Rural,163,35,179
2067,2024-08-26,La Libertad,Playa,37,13,102
2068,2021-06-22,Usulutan,Playa,127,143,142
2069,2023-07-06,La Libertad,Playa,88,43,71
2070,2022-11-27,La Libertad,Playa,171,66,196
2071,2021-11-20,San Miguel,Rural,165,57,212
2072,2023-09-15,Sonsonate,Rural,124,97,60
2073,2022-05-18,Ahuachapan,Playa,58,147,175
2074,2024-11-05,La Paz,Montaña,139,105,231
2075,2022-05-19,La Paz,Playa,135,70,114
2076,2023-11-18,San Miguel,Playa,30,27,52
2077,2024-05-20,Ahuachapan,Ciudad,91,13,248
2078,2024-06-16,Ahuachapan,Playa,53,17,229
2079,2022-11-22,Ahuachapan,Rural,142,51,221
2080,2022-06-13,Ahuachapan,Rural,171,62,228
2081,2024-03-21,La Paz,Rural,100,59,236
2082,2024-02-04,Sonsonate,Rural,39,146,211
2083,2021-08-09,Ahuachapan,Rural,108,89,177
2084,2024-05-02,La Paz,Ciudad,121,22,53
2085,2024-10-04,La Paz,Playa,79,128,216
2086,2021-09-04,San Salvador,Rural,49,6,97
2087,2022-05-31,San Salvador,Montaña,70,23,86
2088,2023-07-17,Santa Ana,Rural,135,38,237
2089,2021-06-03,Usulutan,Ciudad,131,155,235
2090,2024-01-13,San Salvador,Rural,148,153,216
2091,2024-10-03,Sonsonate,Ciudad,154,168,44
2092,2024-05-02,Usulutan,Playa,110,117,249
2093,2023-03-16,La Paz,Montaña,115,173,93
2094,2021-12-04,Santa Ana,Playa,25,72,233
2095,2023-03-18,La Libertad,Montaña,38,66,121
2096,2021-02-21,Sonsonate,Montaña,53,95,119
2097,2022-12-27,Usulutan,Ciudad,170,119,142
2098,2021-08-16,Usulutan,Montaña,146,61,44
2099,2022-07-09,Sonsonate,Montaña,71,175,42
2100,2023-02-15,San Miguel,Montaña,28,26,94
2101,2021-03-04,Sonsonate,Montaña,183,145,83
2102,2023-12-10,San Salvador,Rural,52,170,124
2103,2022-03-27,San Miguel,Ciudad,159,89,137
2104,2023-12-17,San Salvador,Rural,174,58,102
2105,2022-05-24,Usulutan,Playa,158,84,212
2106,2023-12-13,San Salvador,Ciudad,189,128,189
2107,2023-09-24,Ahuachapan,Montaña,80,152,185
2108,2024-11-10,La Libertad,Ciudad,83,84,196
2109,2022-10-02,San Miguel,Montaña,120,127,89
2110,2024-10-14,Santa Ana,Ciudad,197,46,204
2111,2021-03-23,Santa Ana,Playa,126,72,177
2112,2021-09-02,Ahuachapan,Ciudad,25,162,131
2113,2022-01-17,Ahuachapan,Rural,174,80,179
2114,2023-06-10,San Salvador,Ciudad,54,47,71
2115,2024-11-13,San Salvador,Rural,189,141,172
2116,2024-02-27,Ahuachapan,Playa,152,170,115
2117,2024-06-12,La Libertad,Montaña,88,62,227
2118,2022-12-21,La Paz,Playa,156,132,160
2119,2021-04-02,Santa Ana,Playa,193,179,238
2120,2023-05-18,Sonsonate,Playa,98,48,69
2121,2024-10-22,San Miguel,Playa,30,153,56
2122,2022-10-06,La Paz,Ciudad,127,160,151
2123,2021-03-09,San Miguel,Montaña,99,66,202
2124,2021-07-31,Santa Ana,Rural,190,40,140
2125,2024-12-23,La Libertad,Montaña,57,143,66
2126,2022-05-12,Ahuachapan,Montaña,77,136,246
2127,2021-01-29,Santa Ana,Playa,86,167,57
2128,2023-09-18,La Paz,Ciudad,113,84,217
2129,2024-07-09,Ahuachapan,Rural,57,151,80
2130,2022-06-01,San Miguel,Playa,141,90,103
2131,2023-12-26,Sonsonate,Playa,124,80,207
2132,2021-12-24,La Paz,Rural,188,47,63
2133,2024-08-19,La Paz,Ciudad,29,171,72
2134,2024-02-03,Ahuachapan,Playa,97,162,145
2135,2023-06-08,San Salvador,Ciudad,34,142,155
2136,2021-01-29,San Miguel,Ciudad,78,133,45
2137,2022-11-15,San Miguel,Montaña,63,146,223
2138,2022-12-19,San Miguel,Playa,133,138,198
2139,2022-05-27,Santa Ana,Montaña,176,134,238
2140,2023-11-11,San Salvador,Rural,78,128,150
2141,2021-10-24,La Libertad,Ciudad,106,171,107
2142,2024-10-15,La Libertad,Playa,96,91,133
2143,2022-03-14,Santa Ana,Montaña,20,20,176
2144,2023-09-12,San Miguel,Ciudad,30,145,113
2145,2024-04-20,San Miguel,Ciudad,96,83,140
2146,2021-05-19,San Salvador,Rural,171,38,211
2147,2024-03-29,San Salvador,Montaña,81,135,199
2148,2024-01-10,San Miguel,Montaña,48,54,144
2149,2023-08-26,San Salvador,Ciudad,152,94,227
2150,2021-06-02,La Paz,Montaña,64,86,50
2151,2021-09-22,San Salvador,Playa,170,179,225
2152,2024-12-01,Usulutan,Montaña,147,15,74
2153,2022-06-12,La Paz,Montaña,164,25,117
2154,2023-04-25,San Salvador,Ciudad,163,175,47
2155,2022-04-04,Ahuachapan,Playa,45,27,229
2156,2022-01-06,Santa Ana,Rural,159,70,93
2157,2021-03-15,San Salvador,Playa,160,98,230
2158,2023-12-10,San Miguel,Playa,154,47,110
2159,2024-06-17,Santa Ana,Montaña,174,138,150
2160,2021-04-14,Sonsonate,Ciudad,192,116,144
2161,2022-07-18,La Paz,Rural,130,17,170
2162,2021-04-29,Sonsonate,Ciudad,73,89,221
2163,2023-01-09,Santa Ana,Ciudad,60,34,108
2164,2023-10-20,La Libertad,Montaña,61,89,36
2165,2023-06-28,Usulutan,Montaña,182,70,53
2166,2023-08-14,Santa Ana,Ciudad,20,133,74
2167,2024-08-26,San Miguel,Ciudad,158,175,157
2168,2023-10-01,Usulutan,Playa,51,85,149
2169,2022-01-01,La Libertad,Rural,141,47,70
2170,2021-09-20,Sonsonate,Rural,21,169,146
2171,2024-08-11,La Libertad,Rural,189,10,156
2172,2022-12-20,La Libertad,Ciudad,20,48,201
2173,2024-12-05,La Paz,Playa,120,122,220
2174,2022-02-09,La Paz,Montaña,173,21,42
2175,2022-07-29,Santa Ana,Montaña,110,97,162
2176,2024-09-02,Sonsonate,Rural,104,111,187
2177,2022-05-09,La Libertad,Rural,119,144,36
2178,2024-10-18,San Salvador,Rural,192,164,148
2179,2024-10-06,Ahuachapan,Ciudad,193,33,92
2180,2023-10-07,San Miguel,Montaña,37,38,60
2181,2021-08-31,La Paz,Playa,117,159,83
2182,2021-07-19,Sonsonate,Rural,170,133,180
2183,2021-12-28,San Miguel,Ciudad,63,34,138
2184,2021-01-23,La Libertad,Montaña,146,94,109
2185,2022-03-02,Santa Ana,Rural,198,47,211
2186,2023-08-28,San Salvador,Montaña,82,13,246
2187,2022-03-11,La Paz,Playa,47,149,204
2188,2021-08-17,La Paz,Ciudad,55,134,148
2189,2023-06-20,San Salvador,Ciudad,23,48,186
2190,2023-04-14,La Libertad,Ciudad,42,69,36
2191,2022-05-14,Santa Ana,Rural,77,7,64
2192,2022-05-19,Santa Ana,Playa,94,56,146
2193,2023-03-09,Ahuachapan,Playa,179,63,237
2194,2021-11-17,La Paz,Rural,165,115,83
2195,2021-08-18,Ahuachapan,Playa,105,31,39
2196,2021-12-12,Ahuachapan,Montaña,160,100,40
2197,2022-04-06,La Paz,Playa,167,169,157
2198,2022-11-13,La Libertad,Rural,196,133,238
2199,2021-02-06,La Libertad,Montaña,145,134,103
2200,2022-07-26,San Salvador,Rural,81,155,230
2201,2021-10-20,Usulutan,Rural,75,172,113
2202,2021-05-31,Ahuachapan,Playa,121,25,199
2203,2021-03-16,San Salvador,Rural,41,76,162
2204,2022-04-12,La Paz,Playa,49,109,227
2205,2024-05-04,La Paz,Rural,71,36,147
2206,2022-07-27,La Libertad,Montaña,82,45,95
2207,2022-09-14,La Paz,Ciudad,67,53,71
2208,2022-02-08,Usulutan,Montaña,122,147,148
2209,2021-04-27,La Paz,Playa,144,86,46
2210,2022-01-30,La Libertad,Montaña,61,147,189
2211,2021-01-17,Usulutan,Ciudad,44,26,115
2212,2023-02-26,Usulutan,Rural,139,14,57
2213,2024-06-06,La Libertad,Playa,150,112,213
2214,2024-04-17,La Paz,Rural,24,148,136
2215,2021-04-14,San Salvador,Montaña,177,56,93
2216,2022-12-04,Ahuachapan,Rural,180,96,248
2217,2021-09-26,Ahuachapan,Montaña,61,31,68
2218,2021-11-24,Ahuachapan,Montaña,179,134,244
2219,2024-06-08,Sonsonate,Ciudad,119,163,160
