id_visita_parque,fecha,parque,pais_origen,gasto_estimado
4092,2022-01-01,Apulo,España,29
4093,2023-08-05,Sunset Park,Estados Unidos,19
4094,2021-04-20,Puerta del Diablo,Honduras,13
4095,2021-12-05,Amulapa,Honduras,34
4096,2021-12-07,Amulapa,Guatemala,74
4097,2022-10-11,Balboa,Costa Rica,14
4098,2024-02-04,Sunset Park,España,26
4099,2021-09-18,Balboa,Mexico,52
4100,2024-01-23,Puerta del Diablo,Mexico,49
4101,2022-09-23,Amulapa,Estados Unidos,8
4102,2021-12-13,Sunset Park,Guatemala,14
4103,2021-03-26,Puerta del Diablo,Costa Rica,58
4104,2021-06-29,Puerta del Diablo,Guatemala,23
4105,2024-03-30,Cerro Verde,Costa Rica,35
4106,2022-03-18,Puerta del Diablo,Guatemala,33
4107,2022-12-22,Apulo,Canada,16
4108,2021-06-18,Apulo,Estados Unidos,12
4109,2024-10-28,Balboa,Canada,25
4110,2022-06-13,Puerta del Diablo,España,57
4111,2023-12-08,Sunset Park,Estados Unidos,53
4112,2023-08-15,Amulapa,España,50
4113,2024-02-18,Balboa,Guatemala,37
4114,2023-01-31,Cerro Verde,Honduras,68
4115,2022-09-24,Puerta del Diablo,Canada,68
4116,2024-12-09,Balboa,Costa Rica,49
4117,2023-04-12,Amulapa,Nicaragua,55
4118,2024-08-24,Balboa,España,27
4119,2024-01-22,Puerta del Diablo,Guatemala,21
4120,2021-04-12,Puerta del Diablo,España,34
4121,2022-07-26,Sunset Park,Costa Rica,58
4122,2024-06-12,Apulo,Canada,69
4123,2021-10-26,Cerro Verde,Honduras,17
4124,2021-02-22,Puerta del Diablo,Guatemala,14
4125,2023-08-12,Puerta del Diablo,Costa Rica,41
4126,2022-01-28,Apulo,Nicaragua,69
4127,2024-10-21,Puerta del Diablo,Guatemala,18
4128,2024-09-08,Apulo,Estados Unidos,18
4129,2022-04-16,Apulo,España,64
4130,2024-06-12,Apulo,Guatemala,14
4131,2022-02-09,Puerta del Diablo,Honduras,42
4132,2022-02-23,Sunset Park,Mexico,75
4133,2022-11-05,Amulapa,Estados Unidos,67
4134,2023-02-04,Amulapa,Mexico,6
4135,2023-05-18,Amulapa,España,72
4136,2024-08-08,Sunset Park,Nicaragua,21
4137,2021-12-29,Puerta del Diablo,Nicaragua,75
4138,2021-08-18,Apulo,Honduras,58
4139,2024-06-15,Apulo,Mexico,63
4140,2022-09-13,Amulapa,Mexico,55
4141,2023-02-06,Sunset Park,Estados Unidos,74
4142,2024-03-31,Balboa,Estados Unidos,67
4143,2024-11-14,Amulapa,Guatemala,76
4144,2023-07-28,Cerro Verde,Estados Unidos,14
4145,2021-05-11,Apulo,Honduras,8
4146,2024-04-02,Puerta del Diablo,Honduras,66
4147,2024-08-24,Sunset Park,Mexico,12
4148,2021-12-05,Balboa,Estados Unidos,54
4149,2024-05-16,Cerro Verde,Estados Unidos,60
4150,2021-07-21,Puerta del Diablo,Honduras,66
4151,2021-05-09,Balboa,Nicaragua,72
4152,2021-11-24,Apulo,Guatemala,27
4153,2023-09-16,Amulapa,Canada,73
4154,2024-08-16,Puerta del Diablo,Honduras,59
4155,2024-12-12,Sunset Park,Canada,16
4156,2022-11-08,Puerta del Diablo,Guatemala,5
4157,2021-04-29,Puerta del Diablo,Costa Rica,10
4158,2021-05-19,Balboa,Nicaragua,28
4159,2023-03-30,Amulapa,Honduras,65
4160,2022-05-24,Balboa,Costa Rica,17
4161,2021-09-24,Apulo,España,16
4162,2022-05-03,Amulapa,Canada,64
4163,2023-06-01,Sunset Park,Guatemala,42
4164,2023-11-13,Sunset Park,Costa Rica,79
4165,2022-02-24,Sunset Park,Mexico,32
4166,2021-02-21,Cerro Verde,Mexico,47
4167,2024-04-27,Amulapa,Canada,61
4168,2024-01-29,Sunset Park,España,12
4169,2021-02-01,Puerta del Diablo,Honduras,77
4170,2023-01-21,Puerta del Diablo,Canada,71
4171,2023-04-21,Puerta del Diablo,Mexico,49
4172,2023-03-31,Cerro Verde,Estados Unidos,45
4173,2024-01-29,Amulapa,Mexico,39
4174,2023-01-03,Puerta del Diablo,Honduras,48
4175,2024-01-31,Balboa,Nicaragua,9
4176,2023-11-26,Cerro Verde,Honduras,73
4177,2023-10-19,Balboa,Honduras,30
4178,2023-04-01,Cerro Verde,Mexico,77
4179,2022-05-31,Puerta del Diablo,Guatemala,68
4180,2022-11-14,Apulo,Honduras,50
4181,2023-04-01,Sunset Park,Mexico,40
4182,2022-08-20,Sunset Park,España,31
4183,2021-07-09,Amulapa,Guatemala,69
4184,2024-09-05,Sunset Park,España,66
4185,2023-08-07,Amulapa,Estados Unidos,63
4186,2022-01-29,Sunset Park,Guatemala,52
4187,2021-07-04,Balboa,Nicaragua,78
4188,2021-03-06,Sunset Park,Estados Unidos,8
4189,2023-12-22,Sunset Park,Canada,65
4190,2023-05-03,Apulo,Canada,52
4191,2021-04-18,Balboa,Canada,68
4192,2021-09-16,Sunset Park,Canada,72
4193,2023-09-08,Cerro Verde,Costa Rica,8
4194,2021-09-18,Amulapa,Nicaragua,77
4195,2022-03-02,Balboa,Guatemala,38
4196,2022-04-09,Amulapa,Estados Unidos,68
4197,2021-11-15,Cerro Verde,España,73
4198,2021-08-26,Balboa,Estados Unidos,35
4199,2022-10-04,Sunset Park,Guatemala,17
4200,2022-08-10,Amulapa,Mexico,79
4201,2023-12-31,Puerta del Diablo,Mexico,41
4202,2022-10-06,Balboa,Canada,44
4203,2021-11-12,Amulapa,Costa Rica,54
4204,2021-08-20,Amulapa,España,53
4205,2022-01-27,Sunset Park,Canada,51
4206,2021-08-08,Balboa,España,22
4207,2023-04-05,Balboa,Guatemala,62
4208,2023-03-31,Cerro Verde,Honduras,34
4209,2024-10-10,Cerro Verde,Guatemala,73
4210,2021-03-15,Amulapa,Guatemala,74
4211,2023-08-22,Amulapa,Honduras,10
4212,2024-11-04,Apulo,España,49
4213,2023-05-17,Cerro Verde,Honduras,7
4214,2022-08-28,Amulapa,Estados Unidos,54
4215,2021-03-18,Balboa,Guatemala,61
4216,2024-11-25,Puerta del Diablo,Canada,49
4217,2024-09-01,Cerro Verde,Guatemala,76
4218,2022-06-15,Cerro Verde,Estados Unidos,32
4219,2022-07-17,Puerta del Diablo,Mexico,53
4220,2022-12-15,Apulo,Nicaragua,65
4221,2021-03-16,Apulo,Honduras,46
4222,2022-05-31,Amulapa,España,42
4223,2022-06-15,Amulapa,Mexico,17
4224,2021-09-11,Sunset Park,Honduras,35
4225,2022-04-17,Cerro Verde,España,68
4226,2023-09-28,Apulo,Estados Unidos,37
4227,2021-11-16,Sunset Park,Guatemala,22
4228,2021-09-17,Apulo,Guatemala,72
4229,2023-06-20,Puerta del Diablo,Guatemala,53
4230,2021-10-11,Balboa,Mexico,50
4231,2021-06-09,Puerta del Diablo,España,56
4232,2023-11-28,Puerta del Diablo,Canada,60
4233,2023-05-06,Puerta del Diablo,Nicaragua,47
4234,2023-11-03,Puerta del Diablo,Estados Unidos,46
4235,2021-04-27,Balboa,Guatemala,79
4236,2021-01-27,Balboa,Mexico,23
4237,2024-10-17,Amulapa,Costa Rica,33
4238,2023-07-18,Sunset Park,Canada,19
4239,2023-03-21,Amulapa,Guatemala,37
4240,2024-06-02,Amulapa,España,65
4241,2022-07-15,Apulo,Mexico,45
4242,2024-04-28,Cerro Verde,Honduras,59
4243,2023-10-18,Balboa,Estados Unidos,5
4244,2021-04-19,Apulo,Honduras,57
4245,2023-02-25,Sunset Park,Canada,74
4246,2024-03-29,Amulapa,Nicaragua,11
4247,2022-04-26,Apulo,Mexico,57
4248,2022-07-26,Cerro Verde,Nicaragua,61
4249,2022-12-14,Puerta del Diablo,Estados Unidos,20
4250,2023-10-13,Cerro Verde,Costa Rica,45
4251,2024-02-03,Cerro Verde,Nicaragua,28
4252,2021-01-28,Balboa,Canada,62
4253,2021-06-04,Balboa,Estados Unidos,41
4254,2023-11-01,Cerro Verde,Nicaragua,67
4255,2021-10-15,Puerta del Diablo,Canada,14
4256,2023-07-14,Puerta del Diablo,Honduras,31
4257,2021-07-19,Balboa,Costa Rica,27
4258,2023-10-27,Amulapa,Nicaragua,6
4259,2023-10-24,Puerta del Diablo,Nicaragua,13
4260,2021-04-29,Cerro Verde,Nicaragua,41
4261,2024-10-14,Cerro Verde,Guatemala,72
4262,2022-11-15,Sunset Park,España,35
4263,2023-02-14,Sunset Park,Mexico,16
4264,2022-05-30,Cerro Verde,Costa Rica,60
4265,2024-12-09,Cerro Verde,Costa Rica,19
4266,2021-04-01,Balboa,Honduras,24
4267,2021-02-17,Apulo,Guatemala,30
4268,2022-11-09,Sunset Park,Honduras,53
4269,2023-03-12,Puerta del Diablo,Costa Rica,28
4270,2022-04-10,Amulapa,España,18
4271,2021-12-18,Cerro Verde,Mexico,70
4272,2021-12-27,Apulo,Mexico,56
4273,2021-10-24,Apulo,Honduras,7
4274,2023-01-30,Sunset Park,Guatemala,26
4275,2024-04-03,Balboa,Honduras,15
4276,2022-08-20,Cerro Verde,Guatemala,67
4277,2022-08-27,Cerro Verde,Canada,21
4278,2022-03-30,Apulo,Nicaragua,12
4279,2023-05-18,Balboa,Costa Rica,38
4280,2024-06-09,Apulo,Guatemala,69
4281,2024-10-10,Amulapa,España,18
4282,2023-12-16,Puerta del Diablo,Guatemala,57
4283,2023-07-20,Puerta del Diablo,Mexico,8
4284,2024-04-19,Cerro Verde,Guatemala,50
4285,2024-11-18,Sunset Park,Honduras,7
4286,2023-01-27,Apulo,España,45
4287,2022-10-31,Cerro Verde,Canada,49
4288,2024-06-24,Puerta del Diablo,Guatemala,57
4289,2022-11-19,Apulo,Costa Rica,78
4290,2023-04-26,Cerro Verde,Costa Rica,30
4291,2024-09-11,Sunset Park,Honduras,35
4292,2021-12-08,Cerro Verde,Honduras,47
4293,2023-07-04,Puerta del Diablo,Mexico,46
4294,2021-04-29,Balboa,Mexico,44
4295,2023-08-29,Amulapa,Canada,57
4296,2021-10-13,Amulapa,Costa Rica,78
4297,2023-08-23,Cerro Verde,Canada,76
4298,2022-08-14,Balboa,Nicaragua,51
4299,2021-03-09,Amulapa,Estados Unidos,32
4300,2023-12-24,Balboa,Canada,18
4301,2022-11-06,Amulapa,Honduras,27
4302,2024-10-25,Amulapa,Canada,25
4303,2024-09-10,Cerro Verde,Costa Rica,63
4304,2024-09-18,Puerta del Diablo,España,48
4305,2023-01-21,Balboa,Nicaragua,55
4306,2023-04-20,Balboa,Honduras,65
4307,2023-08-01,Cerro Verde,Guatemala,59
4308,2023-02-24,Puerta del Diablo,Estados Unidos,67
4309,2021-07-16,Amulapa,Honduras,14
4310,2022-12-05,Apulo,Guatemala,49
4311,2023-09-18,Amulapa,Honduras,24
4312,2023-01-28,Apulo,Costa Rica,23
4313,2021-07-06,Sunset Park,Costa Rica,8
4314,2024-05-08,Cerro Verde,Estados Unidos,9
4315,2022-08-25,Balboa,España,8
4316,2023-02-14,Puerta del Diablo,Canada,68
4317,2024-07-15,Balboa,Mexico,10
4318,2024-03-22,Apulo,Estados Unidos,15
4319,2021-01-25,Puerta del Diablo,Canada,57
4320,2021-08-20,Puerta del Diablo,Costa Rica,77
4321,2024-07-25,Amulapa,Nicaragua,70
4322,2023-11-16,Cerro Verde,Costa Rica,49
4323,2021-05-05,Cerro Verde,Nicaragua,13
4324,2021-04-26,Sunset Park,Honduras,13
4325,2021-04-30,Amulapa,Guatemala,77
4326,2022-03-01,Cerro Verde,Guatemala,31
4327,2022-02-12,Balboa,Canada,45
4328,2024-09-04,Amulapa,Canada,28
4329,2023-05-02,Puerta del Diablo,Estados Unidos,77
4330,2024-11-14,Balboa,Canada,30
4331,2024-12-03,Sunset Park,Estados Unidos,49
4332,2024-03-12,Puerta del Diablo,Guatemala,52
4333,2022-12-19,Sunset Park,Canada,69
4334,2022-08-24,Puerta del Diablo,Nicaragua,69
4335,2022-01-12,Cerro Verde,Guatemala,49
4336,2023-05-15,Cerro Verde,Guatemala,29
4337,2024-02-25,Amulapa,Honduras,40
4338,2023-08-07,Apulo,Mexico,27
4339,2024-01-10,Amulapa,Estados Unidos,44
4340,2021-08-28,Apulo,Canada,76
4341,2022-11-04,Apulo,Honduras,26
4342,2022-10-23,Apulo,Estados Unidos,51
4343,2021-12-17,Cerro Verde,Guatemala,61
4344,2022-11-04,Sunset Park,Estados Unidos,19
4345,2022-05-05,Balboa,Nicaragua,8
4346,2022-08-12,Apulo,Honduras,36
4347,2024-05-30,Sunset Park,Estados Unidos,15
4348,2024-10-16,Apulo,Estados Unidos,11
4349,2022-06-19,Apulo,Guatemala,10
4350,2023-02-17,Cerro Verde,Nicaragua,13
4351,2024-07-09,Amulapa,Mexico,20
4352,2024-06-03,Sunset Park,Nicaragua,23
4353,2022-07-04,Apulo,Guatemala,74
4354,2022-08-29,Cerro Verde,Costa Rica,44
4355,2024-10-08,Puerta del Diablo,España,11
4356,2022-01-01,Apulo,Costa Rica,57
4357,2021-09-13,Puerta del Diablo,Costa Rica,60
4358,2022-02-09,Balboa,Mexico,74
4359,2022-10-02,Cerro Verde,Guatemala,35
4360,2024-05-07,Puerta del Diablo,Honduras,40
4361,2024-10-17,Sunset Park,Canada,65
4362,2023-08-04,Sunset Park,Nicaragua,62
4363,2023-10-28,Amulapa,Estados Unidos,73
4364,2023-08-27,Cerro Verde,Estados Unidos,16
4365,2021-05-14,Balboa,Estados Unidos,75
4366,2021-09-17,Apulo,Mexico,18
4367,2022-11-02,Puerta del Diablo,España,8
4368,2021-08-06,Sunset Park,Honduras,44
4369,2021-07-20,Puerta del Diablo,Honduras,59
4370,2023-04-13,Sunset Park,Honduras,37
4371,2024-01-06,Sunset Park,Canada,19
4372,2022-07-25,Puerta del Diablo,Canada,35
4373,2024-01-14,Amulapa,Honduras,21
4374,2023-10-16,Cerro Verde,España,51
4375,2022-04-01,Cerro Verde,Canada,73
4376,2023-07-01,Puerta del Diablo,España,42
4377,2023-08-27,Apulo,Nicaragua,72
4378,2022-07-26,Balboa,Mexico,71
4379,2023-04-26,Amulapa,Nicaragua,46
4380,2022-12-14,Cerro Verde,Nicaragua,11
4381,2022-08-31,Sunset Park,Honduras,67
4382,2024-12-14,Sunset Park,Honduras,58
4383,2022-06-24,Apulo,Costa Rica,38
4384,2024-08-04,Puerta del Diablo,Estados Unidos,70
4385,2024-10-22,Apulo,Canada,27
4386,2022-11-23,Puerta del Diablo,Honduras,60
4387,2024-02-16,Sunset Park,Nicaragua,35
4388,2023-02-24,Amulapa,Nicaragua,16
4389,2021-01-10,Apulo,España,51
4390,2022-05-13,Amulapa,Costa Rica,17
4391,2021-06-20,Cerro Verde,Canada,10
4392,2023-12-16,Puerta del Diablo,Canada,10
4393,2023-12-29,Puerta del Diablo,Guatemala,32
4394,2022-01-13,Cerro Verde,Costa Rica,56
4395,2022-10-27,Sunset Park,España,44
4396,2022-07-29,Balboa,Canada,46
4397,2022-06-04,Sunset Park,Mexico,30
4398,2024-12-23,Cerro Verde,Nicaragua,61
4399,2024-09-27,Cerro Verde,Mexico,32
4400,2022-04-26,Puerta del Diablo,Honduras,50
4401,2022-10-09,Apulo,España,53
4402,2021-11-17,Sunset Park,España,55
4403,2024-06-19,Puerta del Diablo,Honduras,26
4404,2021-04-11,Balboa,Canada,40
4405,2022-03-09,Cerro Verde,Estados Unidos,75
4406,2023-01-18,Puerta del Diablo,Mexico,65
4407,2024-09-01,Amulapa,Costa Rica,14
4408,2021-05-11,Amulapa,Canada,29
4409,2023-05-10,Sunset Park,España,49
4410,2021-08-14,Apulo,Mexico,23
4411,2024-09-27,Cerro Verde,Honduras,5
4412,2022-09-22,Apulo,Mexico,36
4413,2023-06-20,Amulapa,Canada,35
4414,2024-01-26,Sunset Park,Honduras,37
4415,2023-10-06,Amulapa,Estados Unidos,53
4416,2024-04-01,Cerro Verde,Honduras,19
4417,2021-05-03,Apulo,Honduras,16
4418,2022-11-03,Amulapa,Estados Unidos,24
4419,2022-11-28,Amulapa,Guatemala,69
4420,2023-11-14,Cerro Verde,Canada,11
4421,2021-03-02,Amulapa,Costa Rica,77
4422,2022-04-27,Balboa,Estados Unidos,66
4423,2022-02-22,Cerro Verde,Mexico,51
4424,2024-06-24,Amulapa,Estados Unidos,50
4425,2024-07-01,Amulapa,Canada,51
4426,2023-09-20,Cerro Verde,Nicaragua,38
4427,2022-02-19,Cerro Verde,España,13
4428,2021-09-02,Cerro Verde,Estados Unidos,72
4429,2021-10-12,Amulapa,Costa Rica,17
4430,2022-10-17,Balboa,Honduras,64
4431,2024-05-21,Balboa,Nicaragua,45
4432,2021-02-20,Cerro Verde,España,77
4433,2021-04-08,Cerro Verde,Guatemala,44
4434,2023-06-19,Sunset Park,Mexico,25
4435,2024-10-18,Sunset Park,Mexico,78
4436,2024-06-19,Sunset Park,Canada,69
4437,2024-04-09,Cerro Verde,Estados Unidos,23
4438,2023-02-03,Sunset Park,Nicaragua,17
4439,2022-03-05,Puerta del Diablo,Honduras,9
4440,2022-01-18,Amulapa,Canada,56
4441,2023-06-12,Balboa,Estados Unidos,19
4442,2022-04-28,Apulo,Canada,32
4443,2021-01-18,Cerro Verde,Estados Unidos,18
4444,2023-05-17,Balboa,Estados Unidos,78
4445,2024-01-24,Balboa,Mexico,26
4446,2023-10-22,Apulo,Nicaragua,9
4447,2024-07-01,Apulo,Guatemala,11
4448,2022-07-14,Amulapa,Estados Unidos,16
4449,2021-02-27,Puerta del Diablo,España,74
4450,2021-10-22,Puerta del Diablo,Nicaragua,75
4451,2022-05-27,Puerta del Diablo,Estados Unidos,31
4452,2021-05-19,Amulapa,España,14
4453,2023-04-17,Apulo,España,46
4454,2021-10-18,Sunset Park,Honduras,21
4455,2023-11-17,Amulapa,España,69
4456,2021-11-18,Cerro Verde,Nicaragua,65
4457,2023-04-02,Balboa,Canada,66
4458,2023-02-18,Puerta del Diablo,Honduras,57
4459,2021-08-29,Sunset Park,Canada,44
4460,2021-12-08,Sunset Park,Honduras,8
4461,2021-05-07,Amulapa,Canada,63
4462,2024-01-12,Apulo,Nicaragua,37
4463,2022-08-18,Amulapa,Guatemala,58
4464,2024-03-03,Balboa,Estados Unidos,62
4465,2022-09-09,Sunset Park,Canada,7
4466,2024-01-22,Cerro Verde,Canada,46
4467,2024-08-04,Amulapa,Estados Unidos,69
4468,2023-09-24,Puerta del Diablo,Costa Rica,70
4469,2023-08-05,Puerta del Diablo,Mexico,55
4470,2022-10-09,Apulo,Honduras,57
4471,2021-02-09,Amulapa,Estados Unidos,79
4472,2022-02-28,Sunset Park,España,60
4473,2023-01-28,Cerro Verde,Mexico,6
4474,2023-04-01,Sunset Park,Honduras,53
4475,2021-04-19,Apulo,Canada,16
4476,2021-05-28,Apulo,Nicaragua,51
4477,2023-07-29,Puerta del Diablo,Guatemala,48
4478,2023-03-05,Apulo,Costa Rica,60
4479,2024-01-01,Puerta del Diablo,Guatemala,63
4480,2021-09-04,Balboa,Canada,52
4481,2023-07-30,Puerta del Diablo,Guatemala,59
4482,2024-12-14,Apulo,Nicaragua,34
4483,2024-04-04,Amulapa,Canada,9
4484,2024-06-24,Apulo,Costa Rica,26
4485,2024-11-14,Apulo,España,58
4486,2024-02-22,Sunset Park,Costa Rica,57
4487,2021-02-01,Amulapa,España,71
4488,2021-07-03,Puerta del Diablo,Mexico,69
4489,2022-10-12,Cerro Verde,Honduras,70
4490,2023-05-17,Balboa,Estados Unidos,19
4491,2022-05-05,Cerro Verde,Honduras,20
4492,2024-12-05,Cerro Verde,Costa Rica,49
4493,2023-09-12,Sunset Park,Mexico,37
4494,2023-01-03,Cerro Verde,España,48
4495,2023-09-01,Balboa,Honduras,11
4496,2024-08-09,Balboa,Canada,65
4497,2022-07-13,Sunset Park,Canada,78
4498,2022-11-07,Cerro Verde,Nicaragua,5
4499,2022-03-09,Puerta del Diablo,Costa Rica,65
4500,2023-01-28,Puerta del Diablo,Estados Unidos,67
4501,2022-12-25,Apulo,Canada,78
4502,2024-07-30,Apulo,Honduras,40
4503,2021-06-15,Amulapa,Costa Rica,37
4504,2021-03-01,Cerro Verde,Honduras,25
4505,2023-12-31,Balboa,Costa Rica,65
4506,2022-11-12,Apulo,Nicaragua,60
4507,2022-08-15,Apulo,Mexico,47
4508,2023-04-13,Amulapa,Mexico,19
4509,2023-07-16,Puerta del Diablo,Mexico,39
4510,2021-06-21,Apulo,Estados Unidos,77
4511,2022-06-15,Puerta del Diablo,Nicaragua,60
4512,2022-11-02,Puerta del Diablo,Mexico,48
4513,2022-04-29,Puerta del Diablo,España,19
4514,2022-04-20,Cerro Verde,Honduras,40
4515,2022-05-18,Amulapa,Guatemala,16
4516,2022-09-04,Puerta del Diablo,Nicaragua,57
4517,2023-05-25,Amulapa,Mexico,79
4518,2022-02-12,Puerta del Diablo,Mexico,58
4519,2022-06-26,Cerro Verde,Guatemala,50
4520,2022-11-27,Apulo,Estados Unidos,49
4521,2024-08-27,Puerta del Diablo,España,38
4522,2021-12-20,Amulapa,Costa Rica,15
4523,2023-04-19,Puerta del Diablo,Estados Unidos,19
4524,2024-06-11,Amulapa,Canada,7
4525,2024-01-25,Puerta del Diablo,Guatemala,31
4526,2022-02-23,Cerro Verde,Estados Unidos,69
4527,2021-04-13,Amulapa,Honduras,53
4528,2023-07-16,Puerta del Diablo,Canada,20
4529,2022-09-25,Sunset Park,Costa Rica,69
4530,2021-07-04,Puerta del Diablo,Guatemala,30
4531,2023-05-08,Puerta del Diablo,Mexico,24
4532,2023-10-10,Apulo,Mexico,63
4533,2022-06-12,Apulo,Canada,58
4534,2023-11-30,Apulo,Honduras,8
4535,2022-12-07,Balboa,España,69
4536,2021-04-11,Amulapa,Costa Rica,6
4537,2023-11-29,Apulo,Mexico,9
4538,2023-02-15,Apulo,Honduras,68
4539,2024-08-28,Apulo,Nicaragua,33
4540,2021-05-08,Apulo,Guatemala,23
4541,2022-08-10,Apulo,Canada,6
4542,2021-10-09,Apulo,Canada,68
4543,2023-05-01,Balboa,España,62
4544,2023-05-16,Puerta del Diablo,España,24
4545,2021-07-22,Balboa,Guatemala,73
4546,2023-08-20,Balboa,Honduras,22
4547,2021-05-15,Amulapa,Nicaragua,53
4548,2023-06-26,Sunset Park,Canada,75
4549,2022-05-12,Sunset Park,Mexico,60
4550,2023-09-15,Cerro Verde,España,20
4551,2021-03-05,Puerta del Diablo,Mexico,67
4552,2023-06-21,Apulo,Guatemala,8
4553,2021-12-23,Amulapa,Estados Unidos,5
4554,2024-02-16,Apulo,Estados Unidos,19
4555,2024-12-14,Cerro Verde,Mexico,17
4556,2024-11-04,Apulo,Estados Unidos,68
4557,2023-05-25,Cerro Verde,Estados Unidos,5
4558,2022-03-13,Puerta del Diablo,Estados Unidos,13
4559,2023-11-22,Apulo,Honduras,48
4560,2021-08-25,Balboa,Canada,40
4561,2021-10-18,Cerro Verde,Nicaragua,69
4562,2023-03-06,Apulo,Mexico,39
4563,2024-11-20,Puerta del Diablo,Canada,41
4564,2022-07-24,Balboa,Guatemala,37
4565,2021-08-18,Cerro Verde,Estados Unidos,19
4566,2023-08-25,Sunset Park,Nicaragua,72
4567,2023-04-19,Sunset Park,Nicaragua,14
4568,2022-05-06,Sunset Park,Nicaragua,46
4569,2024-07-21,Balboa,Costa Rica,19
4570,2022-02-09,Amulapa,Nicaragua,58
4571,2023-05-18,Apulo,España,49
4572,2022-05-04,Apulo,Canada,39
4573,2024-07-20,Apulo,España,14
4574,2021-03-19,Puerta del Diablo,Nicaragua,18
4575,2023-12-11,Cerro Verde,Honduras,40
4576,2023-08-12,Puerta del Diablo,Mexico,21
4577,2023-02-14,Balboa,Honduras,26
4578,2023-12-20,Puerta del Diablo,Canada,13
4579,2022-04-05,Cerro Verde,Nicaragua,53
4580,2023-06-12,Apulo,Guatemala,54
4581,2024-08-12,Balboa,Canada,59
4582,2023-01-20,Balboa,Honduras,14
4583,2023-09-20,Sunset Park,Estados Unidos,21
4584,2023-10-23,Balboa,España,71
4585,2024-11-25,Puerta del Diablo,Honduras,49
4586,2021-12-31,Balboa,Canada,30
4587,2022-02-17,Balboa,Canada,79
4588,2021-10-04,Cerro Verde,Estados Unidos,18
4589,2021-09-13,Apulo,Costa Rica,22
4590,2021-05-19,Balboa,Nicaragua,15
4591,2022-08-31,Balboa,Guatemala,49
4592,2022-04-11,Puerta del Diablo,Nicaragua,6
4593,2021-02-24,Puerta del Diablo,Guatemala,29
4594,2023-07-10,Amulapa,Mexico,11
4595,2021-04-09,Sunset Park,Costa Rica,18
4596,2024-06-21,Puerta del Diablo,Costa Rica,66
4597,2023-04-03,Balboa,Mexico,61
4598,2024-04-02,Puerta del Diablo,Mexico,36
4599,2022-06-04,Amulapa,Canada,79
4600,2021-01-07,Amulapa,España,76
4601,2024-05-11,Apulo,Honduras,17
4602,2022-04-03,Cerro Verde,Nicaragua,71
4603,2022-12-24,Cerro Verde,España,62
4604,2021-06-15,Sunset Park,Estados Unidos,32
4605,2022-06-04,Sunset Park,Estados Unidos,34
4606,2024-12-30,Sunset Park,Guatemala,70
4607,2022-02-17,Cerro Verde,Guatemala,17
4608,2022-04-11,Apulo,Estados Unidos,38
4609,2021-02-13,Balboa,Estados Unidos,79
4610,2023-12-05,Apulo,Guatemala,62
4611,2021-04-11,Balboa,Honduras,68
4612,2022-07-21,Puerta del Diablo,Honduras,53
4613,2022-11-19,Cerro Verde,Guatemala,35
4614,2023-01-03,Amulapa,Costa Rica,43
4615,2023-05-12,Cerro Verde,Honduras,13
4616,2023-12-22,Sunset Park,España,33
4617,2021-06-02,Cerro Verde,Nicaragua,24
4618,2024-09-25,Puerta del Diablo,Estados Unidos,57
4619,2021-03-03,Apulo,España,68
4620,2021-09-04,Puerta del Diablo,Honduras,64
4621,2021-10-29,Apulo,Mexico,76
4622,2023-05-07,Sunset Park,Costa Rica,69
4623,2024-06-02,Apulo,Canada,58
4624,2022-05-09,Apulo,Costa Rica,36
4625,2022-03-28,Apulo,Mexico,57
4626,2024-12-12,Sunset Park,Guatemala,69
4627,2024-05-06,Amulapa,Mexico,46
4628,2024-04-23,Cerro Verde,Canada,32
4629,2021-09-26,Cerro Verde,Guatemala,34
4630,2022-06-12,Amulapa,Costa Rica,16
4631,2023-08-05,Cerro Verde,Honduras,31
4632,2023-04-10,Amulapa,Mexico,14
4633,2023-02-18,Balboa,Canada,69
4634,2023-11-03,Balboa,Estados Unidos,13
4635,2023-08-24,Balboa,España,61
4636,2024-02-17,Puerta del Diablo,Costa Rica,51
4637,2022-04-07,Cerro Verde,Guatemala,28
4638,2021-11-01,Apulo,Mexico,54
4639,2022-11-03,Sunset Park,Mexico,10
4640,2022-12-01,Sunset Park,Canada,34
4641,2022-06-16,Balboa,Honduras,19
4642,2022-05-04,Puerta del Diablo,Guatemala,13
4643,2021-04-28,Balboa,Costa Rica,22
4644,2023-01-24,Balboa,Estados Unidos,57
4645,2022-01-31,Apulo,Estados Unidos,54
4646,2024-04-10,Amulapa,Canada,44
4647,2023-05-09,Amulapa,España,38
4648,2023-08-07,Cerro Verde,Nicaragua,76
4649,2024-08-01,Balboa,Mexico,33
4650,2024-10-11,Amulapa,Guatemala,27
4651,2023-11-10,Sunset Park,Nicaragua,27
4652,2022-03-25,Cerro Verde,España,70
4653,2024-05-23,Puerta del Diablo,Estados Unidos,63
4654,2023-02-03,Cerro Verde,Estados Unidos,68
4655,2023-02-16,Puerta del Diablo,Guatemala,52
4656,2023-11-02,Balboa,Estados Unidos,64
4657,2024-08-05,Amulapa,Guatemala,24
4658,2023-02-10,Balboa,España,61
4659,2024-09-07,Cerro Verde,Honduras,6
4660,2022-11-18,Puerta del Diablo,España,40
4661,2022-05-30,Amulapa,España,52
4662,2022-08-22,Balboa,Nicaragua,61
4663,2021-06-24,Cerro Verde,Guatemala,77
