id_visita_parque,fecha,parque,pais_origen,gasto_estimado,anio,mes,dia,trimestre,categoria_gasto
3851,2024-02-05,Sunset Park,Mexico,62,2024,2,5,1,Alto
3852,2021-01-22,Sunset Park,Estados Unidos,67,2021,1,22,1,Alto
3853,2024-10-18,Amulapa,Nicaragua,19,2024,10,18,4,Bajo
3854,2021-12-18,Puerta Del Diablo,Costa Rica,78,2021,12,18,4,Alto
3855,2021-06-21,Balboa,Honduras,68,2021,6,21,2,Alto
3856,2024-10-07,Amulapa,Guatemala,27,2024,10,7,4,Bajo
3857,2024-01-11,Balboa,Guatemala,47,2024,1,11,1,Medio
3858,2024-06-05,Cerro Verde,Canada,13,2024,6,5,2,Bajo
3859,2023-01-14,Cerro Verde,Canada,48,2023,1,14,1,Medio
3860,2024-05-01,Balboa,Estados Unidos,64,2024,5,1,2,Alto
3861,2021-05-17,Puerta Del Diablo,España,31,2021,5,17,2,Medio
3862,2024-06-03,Cerro Verde,Mexico,66,2024,6,3,2,Alto
3863,2024-05-13,Apulo,Mexico,48,2024,5,13,2,Medio
3864,2022-03-10,Sunset Park,Canada,50,2022,3,10,1,Medio
3865,2021-06-26,Sunset Park,Nicaragua,78,2021,6,26,2,Alto
3866,2023-06-23,Balboa,Nicaragua,18,2023,6,23,2,Bajo
3867,2022-08-14,Sunset Park,España,17,2022,8,14,3,Bajo
3868,2022-08-11,Puerta Del Diablo,Mexico,25,2022,8,11,3,Bajo
3869,2024-12-24,Sunset Park,España,48,2024,12,24,4,Medio
3870,2024-04-26,Puerta Del Diablo,Canada,7,2024,4,26,2,Bajo
3871,2024-03-16,Balboa,España,10,2024,3,16,1,Bajo
3872,2024-10-23,Puerta Del Diablo,Canada,8,2024,10,23,4,Bajo
3873,2023-06-09,Balboa,Nicaragua,76,2023,6,9,2,Alto
3874,2021-09-28,Puerta Del Diablo,Mexico,20,2021,9,28,3,Bajo
3875,2022-04-18,Apulo,Canada,68,2022,4,18,2,Alto
3876,2021-12-04,Balboa,Guatemala,79,2021,12,4,4,Alto
3877,2023-01-19,Balboa,Honduras,20,2023,1,19,1,Bajo
3878,2022-03-23,Amulapa,Mexico,23,2022,3,23,1,Bajo
3879,2023-03-23,Cerro Verde,Guatemala,52,2023,3,23,1,Medio
3880,2024-02-17,Puerta Del Diablo,Mexico,7,2024,2,17,1,Bajo
3881,2021-06-16,Balboa,Canada,17,2021,6,16,2,Bajo
3882,2022-12-09,Puerta Del Diablo,Estados Unidos,45,2022,12,9,4,Medio
3883,2024-02-04,Balboa,España,11,2024,2,4,1,Bajo
3884,2021-10-01,Amulapa,Costa Rica,62,2021,10,1,4,Alto
3885,2024-08-26,Puerta Del Diablo,Estados Unidos,9,2024,8,26,3,Bajo
3886,2022-05-24,Balboa,España,11,2022,5,24,2,Bajo
3887,2023-08-02,Apulo,Guatemala,46,2023,8,2,3,Medio
3888,2021-11-25,Amulapa,Costa Rica,53,2021,11,25,4,Medio
3889,2024-08-01,Cerro Verde,Honduras,32,2024,8,1,3,Medio
3890,2023-11-20,Cerro Verde,Estados Unidos,19,2023,11,20,4,Bajo
3891,2021-12-02,Sunset Park,España,69,2021,12,2,4,Alto
3892,2023-11-15,Apulo,Mexico,23,2023,11,15,4,Bajo
3893,2021-12-17,Puerta Del Diablo,Estados Unidos,49,2021,12,17,4,Medio
3894,2022-04-19,Apulo,Costa Rica,13,2022,4,19,2,Bajo
3895,2024-12-05,Puerta Del Diablo,Nicaragua,76,2024,12,5,4,Alto
3896,2021-10-13,Balboa,Nicaragua,74,2021,10,13,4,Alto
3897,2024-08-04,Cerro Verde,Estados Unidos,14,2024,8,4,3,Bajo
3898,2021-08-16,Sunset Park,Mexico,41,2021,8,16,3,Medio
3899,2023-07-26,Apulo,Mexico,67,2023,7,26,3,Alto
3900,2021-12-18,Cerro Verde,Costa Rica,55,2021,12,18,4,Medio
3901,2024-03-08,Amulapa,Canada,12,2024,3,8,1,Bajo
3902,2022-09-08,Apulo,Honduras,10,2022,9,8,3,Bajo
3903,2024-04-10,Cerro Verde,Canada,59,2024,4,10,2,Medio
3904,2024-05-29,Cerro Verde,Nicaragua,67,2024,5,29,2,Alto
3905,2024-03-31,Cerro Verde,España,24,2024,3,31,1,Bajo
3906,2024-05-15,Apulo,Honduras,36,2024,5,15,2,Medio
3907,2022-06-30,Puerta Del Diablo,Mexico,63,2022,6,30,2,Alto
3908,2021-01-28,Sunset Park,España,7,2021,1,28,1,Bajo
3909,2022-12-01,Amulapa,Mexico,41,2022,12,1,4,Medio
3910,2023-01-29,Cerro Verde,Guatemala,52,2023,1,29,1,Medio
3911,2022-07-20,Apulo,Costa Rica,51,2022,7,20,3,Medio
3912,2023-09-09,Puerta Del Diablo,España,20,2023,9,9,3,Bajo
3913,2021-05-16,Cerro Verde,Guatemala,49,2021,5,16,2,Medio
3914,2023-11-19,Puerta Del Diablo,Estados Unidos,15,2023,11,19,4,Bajo
3915,2023-10-14,Puerta Del Diablo,Costa Rica,76,2023,10,14,4,Alto
3916,2024-07-22,Balboa,Canada,22,2024,7,22,3,Bajo
3917,2023-10-05,Balboa,Honduras,62,2023,10,5,4,Alto
3918,2023-11-22,Amulapa,Guatemala,58,2023,11,22,4,Medio
3919,2024-11-09,Amulapa,Nicaragua,67,2024,11,9,4,Alto
3920,2023-04-06,Sunset Park,Nicaragua,15,2023,4,6,2,Bajo
3921,2024-11-01,Apulo,Canada,35,2024,11,1,4,Medio
3922,2023-07-11,Puerta Del Diablo,Honduras,38,2023,7,11,3,Medio
3923,2023-05-08,Puerta Del Diablo,España,50,2023,5,8,2,Medio
3924,2023-01-26,Apulo,Nicaragua,61,2023,1,26,1,Alto
3925,2024-03-16,Amulapa,España,47,2024,3,16,1,Medio
3926,2021-07-15,Cerro Verde,Guatemala,55,2021,7,15,3,Medio
3927,2022-03-18,Apulo,Estados Unidos,32,2022,3,18,1,Medio
3928,2024-02-06,Amulapa,Canada,36,2024,2,6,1,Medio
3929,2021-01-27,Amulapa,Canada,41,2021,1,27,1,Medio
3930,2023-11-27,Sunset Park,Canada,25,2023,11,27,4,Bajo
3931,2021-03-19,Sunset Park,Guatemala,43,2021,3,19,1,Medio
3932,2021-01-08,Sunset Park,Guatemala,30,2021,1,8,1,Medio
3933,2021-09-14,Apulo,Mexico,11,2021,9,14,3,Bajo
3934,2022-03-31,Apulo,Guatemala,28,2022,3,31,1,Bajo
3935,2022-04-13,Balboa,Nicaragua,48,2022,4,13,2,Medio
3936,2024-05-22,Cerro Verde,Estados Unidos,67,2024,5,22,2,Alto
3937,2024-07-07,Balboa,Guatemala,38,2024,7,7,3,Medio
3938,2023-07-17,Sunset Park,Nicaragua,60,2023,7,17,3,Alto
3939,2024-10-17,Apulo,Nicaragua,34,2024,10,17,4,Medio
3940,2022-12-24,Sunset Park,España,24,2022,12,24,4,Bajo
3941,2023-09-28,Apulo,Estados Unidos,58,2023,9,28,3,Medio
3942,2022-06-19,Balboa,Honduras,27,2022,6,19,2,Bajo
3943,2022-01-11,Cerro Verde,Canada,29,2022,1,11,1,Bajo
3944,2021-07-26,Cerro Verde,Honduras,23,2021,7,26,3,Bajo
3945,2021-05-08,Cerro Verde,Honduras,31,2021,5,8,2,Medio
3946,2021-05-01,Balboa,Canada,65,2021,5,1,2,Alto
3947,2023-09-16,Balboa,Honduras,17,2023,9,16,3,Bajo
3948,2021-10-29,Apulo,Honduras,44,2021,10,29,4,Medio
3949,2023-11-03,Sunset Park,Estados Unidos,26,2023,11,3,4,Bajo
3950,2022-07-05,Balboa,Nicaragua,11,2022,7,5,3,Bajo
3951,2021-12-16,Sunset Park,Mexico,53,2021,12,16,4,Medio
3952,2022-12-14,Sunset Park,Estados Unidos,20,2022,12,14,4,Bajo
3953,2022-10-04,Sunset Park,Costa Rica,57,2022,10,4,4,Medio
3954,2022-08-09,Amulapa,Nicaragua,76,2022,8,9,3,Alto
3955,2021-09-24,Sunset Park,Honduras,19,2021,9,24,3,Bajo
3956,2024-09-19,Puerta Del Diablo,Mexico,26,2024,9,19,3,Bajo
3957,2021-07-18,Puerta Del Diablo,Nicaragua,60,2021,7,18,3,Alto
3958,2023-07-09,Puerta Del Diablo,Estados Unidos,39,2023,7,9,3,Medio
3959,2023-01-29,Sunset Park,Honduras,29,2023,1,29,1,Bajo
3960,2023-10-29,Cerro Verde,Mexico,14,2023,10,29,4,Bajo
3961,2024-02-03,Amulapa,España,26,2024,2,3,1,Bajo
3962,2021-08-05,Puerta Del Diablo,Costa Rica,48,2021,8,5,3,Medio
3963,2023-08-04,Amulapa,Nicaragua,47,2023,8,4,3,Medio
3964,2023-08-23,Cerro Verde,Costa Rica,40,2023,8,23,3,Medio
3965,2024-07-03,Puerta Del Diablo,Costa Rica,67,2024,7,3,3,Alto
3966,2022-06-21,Puerta Del Diablo,Honduras,56,2022,6,21,2,Medio
3967,2022-05-12,Sunset Park,Canada,41,2022,5,12,2,Medio
3968,2022-05-31,Amulapa,Estados Unidos,36,2022,5,31,2,Medio
3969,2021-03-08,Puerta Del Diablo,Costa Rica,34,2021,3,8,1,Medio
3970,2022-06-03,Apulo,Canada,66,2022,6,3,2,Alto
3971,2021-10-27,Cerro Verde,España,54,2021,10,27,4,Medio
3972,2021-07-29,Cerro Verde,Costa Rica,57,2021,7,29,3,Medio
3973,2021-01-17,Amulapa,Nicaragua,46,2021,1,17,1,Medio
3974,2021-05-16,Apulo,Mexico,34,2021,5,16,2,Medio
3975,2023-08-11,Amulapa,Nicaragua,13,2023,8,11,3,Bajo
3976,2021-12-01,Sunset Park,Mexico,6,2021,12,1,4,Bajo
3977,2023-07-17,Apulo,Honduras,10,2023,7,17,3,Bajo
3978,2024-12-20,Cerro Verde,Guatemala,79,2024,12,20,4,Alto
3979,2021-09-03,Apulo,España,68,2021,9,3,3,Alto
3980,2023-11-30,Puerta Del Diablo,Guatemala,12,2023,11,30,4,Bajo
3981,2022-12-13,Balboa,Costa Rica,43,2022,12,13,4,Medio
3982,2024-05-28,Puerta Del Diablo,España,59,2024,5,28,2,Medio
3983,2022-10-23,Amulapa,Nicaragua,61,2022,10,23,4,Alto
3984,2021-11-20,Sunset Park,Estados Unidos,13,2021,11,20,4,Bajo
3985,2021-09-18,Sunset Park,Canada,16,2021,9,18,3,Bajo
3986,2024-01-13,Apulo,Honduras,54,2024,1,13,1,Medio
3987,2022-01-19,Puerta Del Diablo,Honduras,9,2022,1,19,1,Bajo
3988,2022-05-10,Apulo,España,8,2022,5,10,2,Bajo
3989,2023-10-31,Balboa,Nicaragua,16,2023,10,31,4,Bajo
3990,2023-11-20,Puerta Del Diablo,Costa Rica,43,2023,11,20,4,Medio
3991,2022-07-28,Puerta Del Diablo,Honduras,23,2022,7,28,3,Bajo
3992,2024-07-05,Sunset Park,España,63,2024,7,5,3,Alto
3993,2022-03-13,Balboa,Nicaragua,61,2022,3,13,1,Alto
3994,2023-10-22,Balboa,Nicaragua,66,2023,10,22,4,Alto
3995,2024-11-26,Sunset Park,Estados Unidos,63,2024,11,26,4,Alto
3996,2022-09-21,Amulapa,Guatemala,51,2022,9,21,3,Medio
3997,2023-08-06,Puerta Del Diablo,Guatemala,71,2023,8,6,3,Alto
3998,2023-02-12,Balboa,Canada,51,2023,2,12,1,Medio
3999,2024-02-20,Cerro Verde,Costa Rica,27,2024,2,20,1,Bajo
4000,2024-02-22,Balboa,Honduras,17,2024,2,22,1,Bajo
4001,2024-06-07,Sunset Park,Guatemala,13,2024,6,7,2,Bajo
4002,2022-12-22,Balboa,Mexico,50,2022,12,22,4,Medio
4003,2023-10-30,Balboa,España,43,2023,10,30,4,Medio
4004,2021-11-23,Sunset Park,Estados Unidos,58,2021,11,23,4,Medio
4005,2023-02-23,Sunset Park,Costa Rica,65,2023,2,23,1,Alto
4006,2022-03-07,Amulapa,Honduras,45,2022,3,7,1,Medio
4007,2023-11-03,Cerro Verde,Estados Unidos,78,2023,11,3,4,Alto
4008,2023-06-08,Puerta Del Diablo,Canada,13,2023,6,8,2,Bajo
4009,2022-09-21,Cerro Verde,Guatemala,51,2022,9,21,3,Medio
4010,2024-08-15,Cerro Verde,Mexico,62,2024,8,15,3,Alto
4011,2023-02-10,Puerta Del Diablo,Honduras,30,2023,2,10,1,Medio
4012,2021-06-10,Puerta Del Diablo,España,67,2021,6,10,2,Alto
4013,2024-12-06,Sunset Park,Canada,42,2024,12,6,4,Medio
4014,2021-08-07,Apulo,Estados Unidos,6,2021,8,7,3,Bajo
4015,2022-10-10,Balboa,Nicaragua,8,2022,10,10,4,Bajo
4016,2024-03-04,Cerro Verde,Estados Unidos,66,2024,3,4,1,Alto
4017,2021-01-30,Sunset Park,Guatemala,58,2021,1,30,1,Medio
4018,2021-10-02,Balboa,Canada,36,2021,10,2,4,Medio
4019,2022-06-10,Apulo,Nicaragua,10,2022,6,10,2,Bajo
4020,2024-09-21,Apulo,Estados Unidos,60,2024,9,21,3,Alto
4021,2022-02-12,Apulo,Canada,51,2022,2,12,1,Medio
4022,2023-10-21,Puerta Del Diablo,Costa Rica,78,2023,10,21,4,Alto
4023,2024-11-27,Sunset Park,Canada,26,2024,11,27,4,Bajo
4024,2021-04-30,Balboa,Canada,27,2021,4,30,2,Bajo
4025,2022-10-14,Puerta Del Diablo,Costa Rica,11,2022,10,14,4,Bajo
4026,2022-07-12,Amulapa,Honduras,21,2022,7,12,3,Bajo
4027,2022-01-08,Amulapa,Guatemala,62,2022,1,8,1,Alto
4028,2022-07-23,Amulapa,Mexico,63,2022,7,23,3,Alto
4029,2023-08-04,Cerro Verde,Mexico,20,2023,8,4,3,Bajo
4030,2024-12-17,Amulapa,Canada,36,2024,12,17,4,Medio
4031,2021-01-19,Amulapa,Honduras,43,2021,1,19,1,Medio
4032,2021-05-21,Cerro Verde,Nicaragua,62,2021,5,21,2,Alto
4033,2023-09-11,Apulo,Honduras,49,2023,9,11,3,Medio
4034,2023-03-15,Puerta Del Diablo,Honduras,34,2023,3,15,1,Medio
4035,2021-01-24,Puerta Del Diablo,España,73,2021,1,24,1,Alto
4036,2023-05-09,Cerro Verde,Mexico,32,2023,5,9,2,Medio
4037,2023-01-23,Apulo,Honduras,37,2023,1,23,1,Medio
4038,2022-09-10,Amulapa,España,39,2022,9,10,3,Medio
4039,2022-04-12,Apulo,Nicaragua,23,2022,4,12,2,Bajo
4040,2024-03-20,Balboa,España,67,2024,3,20,1,Alto
4041,2022-05-14,Sunset Park,Honduras,64,2022,5,14,2,Alto
4042,2024-10-15,Sunset Park,Estados Unidos,36,2024,10,15,4,Medio
4043,2021-02-06,Balboa,Honduras,28,2021,2,6,1,Bajo
4044,2023-11-10,Cerro Verde,Guatemala,17,2023,11,10,4,Bajo
4045,2023-02-05,Amulapa,Canada,23,2023,2,5,1,Bajo
4046,2024-02-18,Apulo,Estados Unidos,6,2024,2,18,1,Bajo
4047,2024-09-22,Cerro Verde,Mexico,21,2024,9,22,3,Bajo
4048,2024-09-10,Cerro Verde,Nicaragua,36,2024,9,10,3,Medio
4049,2021-02-24,Amulapa,Canada,42,2021,2,24,1,Medio
4050,2021-02-27,Puerta Del Diablo,Costa Rica,50,2021,2,27,1,Medio
4051,2023-01-15,Apulo,Guatemala,77,2023,1,15,1,Alto
4052,2021-09-25,Apulo,Canada,55,2021,9,25,3,Medio
4053,2022-02-27,Amulapa,Costa Rica,50,2022,2,27,1,Medio
4054,2021-02-04,Apulo,España,49,2021,2,4,1,Medio
4055,2022-03-16,Puerta Del Diablo,Mexico,51,2022,3,16,1,Medio
4056,2021-09-13,Cerro Verde,España,30,2021,9,13,3,Medio
4057,2024-09-04,Balboa,España,55,2024,9,4,3,Medio
4058,2024-01-11,Puerta Del Diablo,Guatemala,44,2024,1,11,1,Medio
4059,2022-03-26,Cerro Verde,Mexico,47,2022,3,26,1,Medio
4060,2024-07-28,Sunset Park,Canada,27,2024,7,28,3,Bajo
4061,2024-08-22,Amulapa,Mexico,42,2024,8,22,3,Medio
4062,2023-01-14,Puerta Del Diablo,Honduras,17,2023,1,14,1,Bajo
4063,2024-02-26,Balboa,Honduras,21,2024,2,26,1,Bajo
4064,2022-03-21,Sunset Park,Nicaragua,13,2022,3,21,1,Bajo
4065,2024-02-23,Puerta Del Diablo,Canada,49,2024,2,23,1,Medio
4066,2024-02-07,Sunset Park,Estados Unidos,78,2024,2,7,1,Alto
4067,2024-12-04,Cerro Verde,Canada,55,2024,12,4,4,Medio
4068,2024-11-02,Amulapa,Estados Unidos,35,2024,11,2,4,Medio
4069,2023-01-23,Cerro Verde,Costa Rica,16,2023,1,23,1,Bajo
4070,2023-12-11,Cerro Verde,Nicaragua,23,2023,12,11,4,Bajo
4071,2021-05-11,Cerro Verde,Honduras,18,2021,5,11,2,Bajo
4072,2022-06-04,Cerro Verde,Costa Rica,68,2022,6,4,2,Alto
4073,2024-02-20,Balboa,Mexico,55,2024,2,20,1,Medio
4074,2024-04-10,Balboa,Canada,42,2024,4,10,2,Medio
4075,2022-03-26,Apulo,Estados Unidos,38,2022,3,26,1,Medio
4076,2023-12-09,Puerta Del Diablo,Costa Rica,47,2023,12,9,4,Medio
4077,2022-02-07,Balboa,Canada,79,2022,2,7,1,Alto
4078,2023-10-20,Sunset Park,Mexico,16,2023,10,20,4,Bajo
4079,2021-08-20,Balboa,Costa Rica,67,2021,8,20,3,Alto
4080,2022-06-08,Sunset Park,Canada,65,2022,6,8,2,Alto
4081,2021-09-13,Cerro Verde,España,40,2021,9,13,3,Medio
4082,2021-09-09,Puerta Del Diablo,Nicaragua,56,2021,9,9,3,Medio
4083,2021-12-23,Puerta Del Diablo,Honduras,64,2021,12,23,4,Alto
4084,2023-07-12,Cerro Verde,Mexico,70,2023,7,12,3,Alto
4085,2024-11-13,Apulo,Nicaragua,49,2024,11,13,4,Medio
4086,2024-04-13,Apulo,España,51,2024,4,13,2,Medio
4087,2021-10-06,Sunset Park,Canada,77,2021,10,6,4,Alto
4088,2023-12-23,Puerta Del Diablo,Canada,42,2023,12,23,4,Medio
4089,2022-01-26,Balboa,Honduras,44,2022,1,26,1,Medio
4090,2024-04-19,Apulo,Canada,65,2024,4,19,2,Alto
4091,2023-07-15,Balboa,España,35,2023,7,15,3,Medio
4092,2022-01-01,Apulo,España,29,2022,1,1,1,Bajo
4093,2023-08-05,Sunset Park,Estados Unidos,19,2023,8,5,3,Bajo
4094,2021-04-20,Puerta Del Diablo,Honduras,13,2021,4,20,2,Bajo
4095,2021-12-05,Amulapa,Honduras,34,2021,12,5,4,Medio
4096,2021-12-07,Amulapa,Guatemala,74,2021,12,7,4,Alto
4097,2022-10-11,Balboa,Costa Rica,14,2022,10,11,4,Bajo
4098,2024-02-04,Sunset Park,España,26,2024,2,4,1,Bajo
4099,2021-09-18,Balboa,Mexico,52,2021,9,18,3,Medio
4100,2024-01-23,Puerta Del Diablo,Mexico,49,2024,1,23,1,Medio
4101,2022-09-23,Amulapa,Estados Unidos,8,2022,9,23,3,Bajo
4102,2021-12-13,Sunset Park,Guatemala,14,2021,12,13,4,Bajo
4103,2021-03-26,Puerta Del Diablo,Costa Rica,58,2021,3,26,1,Medio
4104,2021-06-29,Puerta Del Diablo,Guatemala,23,2021,6,29,2,Bajo
4105,2024-03-30,Cerro Verde,Costa Rica,35,2024,3,30,1,Medio
4106,2022-03-18,Puerta Del Diablo,Guatemala,33,2022,3,18,1,Medio
4107,2022-12-22,Apulo,Canada,16,2022,12,22,4,Bajo
4108,2021-06-18,Apulo,Estados Unidos,12,2021,6,18,2,Bajo
4109,2024-10-28,Balboa,Canada,25,2024,10,28,4,Bajo
4110,2022-06-13,Puerta Del Diablo,España,57,2022,6,13,2,Medio
4111,2023-12-08,Sunset Park,Estados Unidos,53,2023,12,8,4,Medio
4112,2023-08-15,Amulapa,España,50,2023,8,15,3,Medio
4113,2024-02-18,Balboa,Guatemala,37,2024,2,18,1,Medio
4114,2023-01-31,Cerro Verde,Honduras,68,2023,1,31,1,Alto
4115,2022-09-24,Puerta Del Diablo,Canada,68,2022,9,24,3,Alto
4116,2024-12-09,Balboa,Costa Rica,49,2024,12,9,4,Medio
4117,2023-04-12,Amulapa,Nicaragua,55,2023,4,12,2,Medio
4118,2024-08-24,Balboa,España,27,2024,8,24,3,Bajo
4119,2024-01-22,Puerta Del Diablo,Guatemala,21,2024,1,22,1,Bajo
4120,2021-04-12,Puerta Del Diablo,España,34,2021,4,12,2,Medio
4121,2022-07-26,Sunset Park,Costa Rica,58,2022,7,26,3,Medio
4122,2024-06-12,Apulo,Canada,69,2024,6,12,2,Alto
4123,2021-10-26,Cerro Verde,Honduras,17,2021,10,26,4,Bajo
4124,2021-02-22,Puerta Del Diablo,Guatemala,14,2021,2,22,1,Bajo
4125,2023-08-12,Puerta Del Diablo,Costa Rica,41,2023,8,12,3,Medio
4126,2022-01-28,Apulo,Nicaragua,69,2022,1,28,1,Alto
4127,2024-10-21,Puerta Del Diablo,Guatemala,18,2024,10,21,4,Bajo
4128,2024-09-08,Apulo,Estados Unidos,18,2024,9,8,3,Bajo
4129,2022-04-16,Apulo,España,64,2022,4,16,2,Alto
4130,2024-06-12,Apulo,Guatemala,14,2024,6,12,2,Bajo
4131,2022-02-09,Puerta Del Diablo,Honduras,42,2022,2,9,1,Medio
4132,2022-02-23,Sunset Park,Mexico,75,2022,2,23,1,Alto
4133,2022-11-05,Amulapa,Estados Unidos,67,2022,11,5,4,Alto
4134,2023-02-04,Amulapa,Mexico,6,2023,2,4,1,Bajo
4135,2023-05-18,Amulapa,España,72,2023,5,18,2,Alto
4136,2024-08-08,Sunset Park,Nicaragua,21,2024,8,8,3,Bajo
4137,2021-12-29,Puerta Del Diablo,Nicaragua,75,2021,12,29,4,Alto
4138,2021-08-18,Apulo,Honduras,58,2021,8,18,3,Medio
4139,2024-06-15,Apulo,Mexico,63,2024,6,15,2,Alto
4140,2022-09-13,Amulapa,Mexico,55,2022,9,13,3,Medio
4141,2023-02-06,Sunset Park,Estados Unidos,74,2023,2,6,1,Alto
4142,2024-03-31,Balboa,Estados Unidos,67,2024,3,31,1,Alto
4143,2024-11-14,Amulapa,Guatemala,76,2024,11,14,4,Alto
4144,2023-07-28,Cerro Verde,Estados Unidos,14,2023,7,28,3,Bajo
4145,2021-05-11,Apulo,Honduras,8,2021,5,11,2,Bajo
4146,2024-04-02,Puerta Del Diablo,Honduras,66,2024,4,2,2,Alto
4147,2024-08-24,Sunset Park,Mexico,12,2024,8,24,3,Bajo
4148,2021-12-05,Balboa,Estados Unidos,54,2021,12,5,4,Medio
4149,2024-05-16,Cerro Verde,Estados Unidos,60,2024,5,16,2,Alto
4150,2021-07-21,Puerta Del Diablo,Honduras,66,2021,7,21,3,Alto
4151,2021-05-09,Balboa,Nicaragua,72,2021,5,9,2,Alto
4152,2021-11-24,Apulo,Guatemala,27,2021,11,24,4,Bajo
4153,2023-09-16,Amulapa,Canada,73,2023,9,16,3,Alto
4154,2024-08-16,Puerta Del Diablo,Honduras,59,2024,8,16,3,Medio
4155,2024-12-12,Sunset Park,Canada,16,2024,12,12,4,Bajo
4156,2022-11-08,Puerta Del Diablo,Guatemala,5,2022,11,8,4,Bajo
4157,2021-04-29,Puerta Del Diablo,Costa Rica,10,2021,4,29,2,Bajo
4158,2021-05-19,Balboa,Nicaragua,28,2021,5,19,2,Bajo
4159,2023-03-30,Amulapa,Honduras,65,2023,3,30,1,Alto
4160,2022-05-24,Balboa,Costa Rica,17,2022,5,24,2,Bajo
4161,2021-09-24,Apulo,España,16,2021,9,24,3,Bajo
4162,2022-05-03,Amulapa,Canada,64,2022,5,3,2,Alto
4163,2023-06-01,Sunset Park,Guatemala,42,2023,6,1,2,Medio
4164,2023-11-13,Sunset Park,Costa Rica,79,2023,11,13,4,Alto
4165,2022-02-24,Sunset Park,Mexico,32,2022,2,24,1,Medio
4166,2021-02-21,Cerro Verde,Mexico,47,2021,2,21,1,Medio
4167,2024-04-27,Amulapa,Canada,61,2024,4,27,2,Alto
4168,2024-01-29,Sunset Park,España,12,2024,1,29,1,Bajo
4169,2021-02-01,Puerta Del Diablo,Honduras,77,2021,2,1,1,Alto
4170,2023-01-21,Puerta Del Diablo,Canada,71,2023,1,21,1,Alto
4171,2023-04-21,Puerta Del Diablo,Mexico,49,2023,4,21,2,Medio
4172,2023-03-31,Cerro Verde,Estados Unidos,45,2023,3,31,1,Medio
4173,2024-01-29,Amulapa,Mexico,39,2024,1,29,1,Medio
4174,2023-01-03,Puerta Del Diablo,Honduras,48,2023,1,3,1,Medio
4175,2024-01-31,Balboa,Nicaragua,9,2024,1,31,1,Bajo
4176,2023-11-26,Cerro Verde,Honduras,73,2023,11,26,4,Alto
4177,2023-10-19,Balboa,Honduras,30,2023,10,19,4,Medio
4178,2023-04-01,Cerro Verde,Mexico,77,2023,4,1,2,Alto
4179,2022-05-31,Puerta Del Diablo,Guatemala,68,2022,5,31,2,Alto
4180,2022-11-14,Apulo,Honduras,50,2022,11,14,4,Medio
4181,2023-04-01,Sunset Park,Mexico,40,2023,4,1,2,Medio
4182,2022-08-20,Sunset Park,España,31,2022,8,20,3,Medio
4183,2021-07-09,Amulapa,Guatemala,69,2021,7,9,3,Alto
4184,2024-09-05,Sunset Park,España,66,2024,9,5,3,Alto
4185,2023-08-07,Amulapa,Estados Unidos,63,2023,8,7,3,Alto
4186,2022-01-29,Sunset Park,Guatemala,52,2022,1,29,1,Medio
4187,2021-07-04,Balboa,Nicaragua,78,2021,7,4,3,Alto
4188,2021-03-06,Sunset Park,Estados Unidos,8,2021,3,6,1,Bajo
4189,2023-12-22,Sunset Park,Canada,65,2023,12,22,4,Alto
4190,2023-05-03,Apulo,Canada,52,2023,5,3,2,Medio
4191,2021-04-18,Balboa,Canada,68,2021,4,18,2,Alto
4192,2021-09-16,Sunset Park,Canada,72,2021,9,16,3,Alto
4193,2023-09-08,Cerro Verde,Costa Rica,8,2023,9,8,3,Bajo
4194,2021-09-18,Amulapa,Nicaragua,77,2021,9,18,3,Alto
4195,2022-03-02,Balboa,Guatemala,38,2022,3,2,1,Medio
4196,2022-04-09,Amulapa,Estados Unidos,68,2022,4,9,2,Alto
4197,2021-11-15,Cerro Verde,España,73,2021,11,15,4,Alto
4198,2021-08-26,Balboa,Estados Unidos,35,2021,8,26,3,Medio
4199,2022-10-04,Sunset Park,Guatemala,17,2022,10,4,4,Bajo
4200,2022-08-10,Amulapa,Mexico,79,2022,8,10,3,Alto
4201,2023-12-31,Puerta Del Diablo,Mexico,41,2023,12,31,4,Medio
4202,2022-10-06,Balboa,Canada,44,2022,10,6,4,Medio
4203,2021-11-12,Amulapa,Costa Rica,54,2021,11,12,4,Medio
4204,2021-08-20,Amulapa,España,53,2021,8,20,3,Medio
4205,2022-01-27,Sunset Park,Canada,51,2022,1,27,1,Medio
4206,2021-08-08,Balboa,España,22,2021,8,8,3,Bajo
4207,2023-04-05,Balboa,Guatemala,62,2023,4,5,2,Alto
4208,2023-03-31,Cerro Verde,Honduras,34,2023,3,31,1,Medio
4209,2024-10-10,Cerro Verde,Guatemala,73,2024,10,10,4,Alto
4210,2021-03-15,Amulapa,Guatemala,74,2021,3,15,1,Alto
4211,2023-08-22,Amulapa,Honduras,10,2023,8,22,3,Bajo
4212,2024-11-04,Apulo,España,49,2024,11,4,4,Medio
4213,2023-05-17,Cerro Verde,Honduras,7,2023,5,17,2,Bajo
4214,2022-08-28,Amulapa,Estados Unidos,54,2022,8,28,3,Medio
4215,2021-03-18,Balboa,Guatemala,61,2021,3,18,1,Alto
4216,2024-11-25,Puerta Del Diablo,Canada,49,2024,11,25,4,Medio
4217,2024-09-01,Cerro Verde,Guatemala,76,2024,9,1,3,Alto
4218,2022-06-15,Cerro Verde,Estados Unidos,32,2022,6,15,2,Medio
