id_reserva,fecha,departamento,tipo_hotel,habitaciones,ocupadas,tarifa_promedio,anio,mes,dia,trimestre,porcentaje_ocupacion,nivel_ocupacion,ingreso_estimado
1560,2023-07-13,San Salvador,Rural,148,32,87,2023,7,13,3,21.62162162162162,Baja,2784
1561,2022-11-19,Santa Ana,Rural,139,113,218,2022,11,19,4,81.29496402877699,Alta,24634
1562,2021-10-06,Santa Ana,Rural,155,92,205,2021,10,6,4,59.354838709677416,Media,18860
1563,2021-09-27,San Salvador,Montaña,157,46,178,2021,9,27,3,29.29936305732484,Baja,8188
1564,2023-09-08,San Salvador,Ciudad,175,60,205,2023,9,8,3,34.285714285714285,Baja,12300
1567,2023-12-16,Usulutan,Ciudad,126,8,114,2023,12,16,4,6.349206349206349,Baja,912
1568,2023-10-01,San Miguel,Montaña,161,88,166,2023,10,1,4,54.6583850931677,Media,14608
1569,2024-09-06,Sonsonate,Playa,60,50,38,2024,9,6,3,83.33333333333334,Alta,1900
1570,2022-11-27,La Paz,Playa,163,82,151,2022,11,27,4,50.306748466257666,Media,12382
1572,2024-02-10,La Libertad,Rural,164,42,40,2024,2,10,1,25.609756097560975,Baja,1680
1575,2023-02-06,Sonsonate,Rural,80,36,156,2023,2,6,1,45.0,Media,5616
1576,2021-11-27,Usulutan,Montaña,148,112,154,2021,11,27,4,75.67567567567568,Alta,17248
1578,2022-04-14,San Salvador,Montaña,193,78,56,2022,4,14,2,40.41450777202073,Media,4368
1580,2022-01-15,Usulutan,Montaña,121,40,243,2022,1,15,1,33.057851239669425,Baja,9720
1581,2023-04-25,Ahuachapan,Montaña,182,80,139,2023,4,25,2,43.956043956043956,Media,11120
1582,2023-05-09,La Paz,Ciudad,191,137,144,2023,5,9,2,71.72774869109948,Alta,19728
1583,2023-05-05,Ahuachapan,Rural,95,31,180,2023,5,5,2,32.631578947368425,Baja,5580
1584,2021-07-23,La Libertad,Rural,150,88,55,2021,7,23,3,58.666666666666664,Media,4840
1586,2024-05-12,Ahuachapan,Ciudad,183,167,217,2024,5,12,2,91.2568306010929,Alta,36239
1589,2024-12-08,San Miguel,Playa,142,59,116,2024,12,8,4,41.54929577464789,Media,6844
1592,2021-11-28,San Miguel,Ciudad,62,15,81,2021,11,28,4,24.193548387096776,Baja,1215
1594,2022-08-10,Usulutan,Montaña,115,74,244,2022,8,10,3,64.34782608695652,Media,18056
1596,2021-03-10,San Miguel,Rural,145,28,178,2021,3,10,1,19.310344827586206,Baja,4984
1598,2024-09-21,La Libertad,Ciudad,132,94,46,2024,9,21,3,71.21212121212122,Alta,4324
1601,2021-03-02,San Miguel,Montaña,114,7,241,2021,3,2,1,6.140350877192982,Baja,1687
1604,2022-11-23,Santa Ana,Rural,190,40,221,2022,11,23,4,21.052631578947366,Baja,8840
1608,2021-01-18,San Salvador,Rural,140,136,141,2021,1,18,1,97.14285714285714,Alta,19176
1609,2023-06-01,San Salvador,Montaña,184,173,40,2023,6,1,2,94.02173913043478,Alta,6920
1610,2022-06-20,La Libertad,Montaña,178,122,48,2022,6,20,2,68.53932584269663,Media,5856
1611,2023-07-23,Usulutan,Ciudad,175,147,130,2023,7,23,3,84.0,Alta,19110
1612,2024-09-06,La Libertad,Rural,142,62,216,2024,9,6,3,43.66197183098591,Media,13392
1613,2024-10-08,Ahuachapan,Playa,107,85,224,2024,10,8,4,79.43925233644859,Alta,19040
1614,2024-12-06,Santa Ana,Ciudad,106,99,84,2024,12,6,4,93.39622641509435,Alta,8316
1616,2022-02-24,Ahuachapan,Ciudad,57,14,73,2022,2,24,1,24.561403508771928,Baja,1022
1618,2021-04-26,San Miguel,Montaña,111,16,199,2021,4,26,2,14.414414414414415,Baja,3184
1620,2024-03-24,Santa Ana,Rural,115,103,211,2024,3,24,1,89.56521739130436,Alta,21733
1621,2022-08-19,La Paz,Ciudad,29,9,182,2022,8,19,3,31.03448275862069,Baja,1638
1622,2024-09-05,La Paz,Playa,190,15,140,2024,9,5,3,7.894736842105263,Baja,2100
1625,2021-07-25,Usulutan,Ciudad,192,58,157,2021,7,25,3,30.208333333333332,Baja,9106
1627,2021-02-28,Sonsonate,Playa,170,168,83,2021,2,28,1,98.82352941176471,Alta,13944
1628,2022-10-19,San Salvador,Playa,140,83,213,2022,10,19,4,59.285714285714285,Media,17679
1629,2023-08-15,Sonsonate,Rural,143,75,117,2023,8,15,3,52.44755244755245,Media,8775
1632,2021-04-07,San Miguel,Montaña,38,15,155,2021,4,7,2,39.473684210526315,Baja,2325
1633,2024-07-07,La Libertad,Ciudad,129,82,36,2024,7,7,3,63.565891472868216,Media,2952
1634,2021-08-26,Ahuachapan,Ciudad,57,33,77,2021,8,26,3,57.89473684210527,Media,2541
1635,2024-10-17,San Salvador,Rural,154,123,217,2024,10,17,4,79.87012987012987,Alta,26691
1636,2023-06-15,Sonsonate,Rural,177,40,183,2023,6,15,2,22.598870056497177,Baja,7320
1637,2022-06-12,Santa Ana,Ciudad,182,137,185,2022,6,12,2,75.27472527472527,Alta,25345
1638,2021-03-28,Usulutan,Ciudad,136,65,102,2021,3,28,1,47.794117647058826,Media,6630
1640,2022-02-14,San Miguel,Ciudad,196,37,225,2022,2,14,1,18.877551020408163,Baja,8325
1641,2023-12-10,Santa Ana,Rural,172,147,57,2023,12,10,4,85.46511627906976,Alta,8379
1642,2022-06-11,La Libertad,Ciudad,119,102,81,2022,6,11,2,85.71428571428571,Alta,8262
1644,2021-11-13,Usulutan,Ciudad,197,28,243,2021,11,13,4,14.213197969543149,Baja,6804
1649,2023-06-30,La Paz,Rural,197,78,95,2023,6,30,2,39.59390862944163,Baja,7410
1651,2021-07-03,Ahuachapan,Rural,136,112,146,2021,7,3,3,82.35294117647058,Alta,16352
1652,2024-03-17,Sonsonate,Playa,80,69,239,2024,3,17,1,86.25,Alta,16491
1653,2022-10-13,San Miguel,Rural,158,110,189,2022,10,13,4,69.62025316455697,Media,20790
1654,2024-11-01,La Libertad,Ciudad,56,52,199,2024,11,1,4,92.85714285714286,Alta,10348
1656,2024-05-25,Ahuachapan,Montaña,118,98,59,2024,5,25,2,83.05084745762711,Alta,5782
1660,2023-06-12,Ahuachapan,Playa,173,80,196,2023,6,12,2,46.24277456647399,Media,15680
1661,2023-09-16,San Salvador,Playa,183,56,232,2023,9,16,3,30.601092896174865,Baja,12992
1662,2023-02-01,La Libertad,Ciudad,168,50,148,2023,2,1,1,29.761904761904763,Baja,7400
1663,2021-09-12,Ahuachapan,Rural,155,47,221,2021,9,12,3,30.32258064516129,Baja,10387
1665,2022-01-17,Usulutan,Rural,158,81,186,2022,1,17,1,51.26582278481012,Media,15066
1666,2022-08-11,Sonsonate,Montaña,177,57,60,2022,8,11,3,32.20338983050847,Baja,3420
1668,2022-01-13,Sonsonate,Ciudad,172,38,248,2022,1,13,1,22.093023255813954,Baja,9424
1671,2023-08-19,San Miguel,Rural,68,65,58,2023,8,19,3,95.58823529411765,Alta,3770
1672,2022-01-18,Usulutan,Ciudad,123,118,123,2022,1,18,1,95.9349593495935,Alta,14514
1674,2024-02-21,La Paz,Playa,74,67,242,2024,2,21,1,90.54054054054053,Alta,16214
1675,2022-09-16,Ahuachapan,Playa,154,122,243,2022,9,16,3,79.22077922077922,Alta,29646
1676,2022-08-22,La Libertad,Montaña,93,53,118,2022,8,22,3,56.98924731182796,Media,6254
1679,2024-07-29,Ahuachapan,Playa,192,66,68,2024,7,29,3,34.375,Baja,4488
1680,2022-11-26,Santa Ana,Playa,145,111,62,2022,11,26,4,76.55172413793103,Alta,6882
1683,2021-07-26,La Libertad,Rural,118,79,198,2021,7,26,3,66.94915254237289,Media,15642
1684,2023-12-09,Ahuachapan,Playa,184,60,224,2023,12,9,4,32.608695652173914,Baja,13440
1685,2024-10-13,San Salvador,Ciudad,149,37,60,2024,10,13,4,24.832214765100673,Baja,2220
1686,2021-03-16,Santa Ana,Montaña,126,113,107,2021,3,16,1,89.68253968253968,Alta,12091
1691,2023-01-21,San Miguel,Montaña,45,28,156,2023,1,21,1,62.22222222222222,Media,4368
1692,2022-10-19,Usulutan,Rural,119,19,70,2022,10,19,4,15.966386554621847,Baja,1330
1694,2023-03-23,Ahuachapan,Rural,131,29,209,2023,3,23,1,22.137404580152673,Baja,6061
1695,2024-06-12,San Miguel,Rural,72,34,134,2024,6,12,2,47.22222222222222,Media,4556
1697,2023-04-03,San Salvador,Ciudad,148,86,185,2023,4,3,2,58.108108108108105,Media,15910
1699,2024-03-07,Sonsonate,Montaña,188,76,115,2024,3,7,1,40.42553191489361,Media,8740
1702,2021-12-11,San Miguel,Rural,82,49,163,2021,12,11,4,59.756097560975604,Media,7987
1703,2022-06-05,Usulutan,Playa,178,155,209,2022,6,5,2,87.07865168539325,Alta,32395
1704,2022-01-04,Ahuachapan,Montaña,80,42,203,2022,1,4,1,52.5,Media,8526
1705,2024-10-30,San Miguel,Ciudad,167,124,214,2024,10,30,4,74.25149700598801,Alta,26536
1707,2022-08-06,La Paz,Rural,22,11,220,2022,8,6,3,50.0,Media,2420
1709,2024-06-25,Santa Ana,Playa,149,32,78,2024,6,25,2,21.476510067114095,Baja,2496
1710,2023-10-26,Santa Ana,Ciudad,193,44,200,2023,10,26,4,22.797927461139896,Baja,8800
1712,2022-12-21,La Libertad,Ciudad,144,112,142,2022,12,21,4,77.77777777777779,Alta,15904
1714,2022-11-15,La Paz,Playa,140,111,135,2022,11,15,4,79.28571428571428,Alta,14985
1716,2024-02-26,Ahuachapan,Montaña,93,51,191,2024,2,26,1,54.83870967741935,Media,9741
1718,2021-02-28,Santa Ana,Playa,175,156,63,2021,2,28,1,89.14285714285714,Alta,9828
1719,2024-12-06,Usulutan,Montaña,150,12,90,2024,12,6,4,8.0,Baja,1080
1720,2022-01-15,San Salvador,Ciudad,115,23,95,2022,1,15,1,20.0,Baja,2185
1723,2021-07-03,Santa Ana,Montaña,149,104,119,2021,7,3,3,69.79865771812081,Media,12376
1724,2022-07-02,San Salvador,Montaña,176,39,178,2022,7,2,3,22.15909090909091,Baja,6942
1726,2021-08-22,San Salvador,Ciudad,197,113,239,2021,8,22,3,57.360406091370564,Media,27007
1727,2022-09-23,San Miguel,Montaña,109,8,114,2022,9,23,3,7.339449541284404,Baja,912
1728,2021-01-31,La Libertad,Rural,176,79,125,2021,1,31,1,44.88636363636363,Media,9875
1731,2023-02-05,Sonsonate,Rural,126,90,189,2023,2,5,1,71.42857142857143,Alta,17010
1732,2024-09-01,Sonsonate,Ciudad,155,75,150,2024,9,1,3,48.38709677419355,Media,11250
1733,2021-12-07,Sonsonate,Playa,168,130,40,2021,12,7,4,77.38095238095238,Alta,5200
1734,2021-07-12,San Salvador,Rural,186,87,164,2021,7,12,3,46.774193548387096,Media,14268
1735,2023-08-04,La Paz,Rural,115,6,152,2023,8,4,3,5.217391304347826,Baja,912
1736,2021-07-17,San Salvador,Playa,85,69,99,2021,7,17,3,81.17647058823529,Alta,6831
1737,2024-10-10,Santa Ana,Rural,136,88,82,2024,10,10,4,64.70588235294117,Media,7216
1738,2022-11-13,Sonsonate,Rural,104,38,154,2022,11,13,4,36.53846153846153,Baja,5852
1739,2021-04-11,Usulutan,Ciudad,189,36,59,2021,4,11,2,19.047619047619047,Baja,2124
1740,2022-02-11,Sonsonate,Montaña,132,81,82,2022,2,11,1,61.36363636363637,Media,6642
1743,2023-04-17,Ahuachapan,Montaña,149,127,153,2023,4,17,2,85.23489932885906,Alta,19431
1744,2021-12-31,San Miguel,Rural,140,138,184,2021,12,31,4,98.57142857142858,Alta,25392
1747,2023-01-22,La Libertad,Playa,187,98,171,2023,1,22,1,52.406417112299465,Media,16758
1748,2022-03-30,Ahuachapan,Ciudad,175,62,85,2022,3,30,1,35.42857142857142,Baja,5270
1749,2024-03-05,La Paz,Playa,40,33,100,2024,3,5,1,82.5,Alta,3300
1750,2021-07-17,San Miguel,Playa,119,78,82,2021,7,17,3,65.54621848739495,Media,6396
1751,2022-04-22,Usulutan,Ciudad,80,13,40,2022,4,22,2,16.25,Baja,520
1753,2021-07-18,San Miguel,Ciudad,164,13,125,2021,7,18,3,7.926829268292683,Baja,1625
1754,2021-08-06,La Paz,Playa,176,127,70,2021,8,6,3,72.1590909090909,Alta,8890
1755,2021-11-24,Santa Ana,Ciudad,67,50,231,2021,11,24,4,74.6268656716418,Alta,11550
1759,2023-12-01,Usulutan,Ciudad,101,28,162,2023,12,1,4,27.722772277227726,Baja,4536
1762,2021-05-28,Ahuachapan,Rural,161,11,216,2021,5,28,2,6.832298136645963,Baja,2376
1763,2024-01-06,Usulutan,Montaña,109,55,49,2024,1,6,1,50.45871559633027,Media,2695
1764,2024-03-01,Santa Ana,Montaña,142,29,54,2024,3,1,1,20.422535211267608,Baja,1566
1766,2021-03-10,La Paz,Ciudad,165,33,218,2021,3,10,1,20.0,Baja,7194
1767,2021-10-12,San Salvador,Playa,196,117,95,2021,10,12,4,59.693877551020414,Media,11115
1770,2022-12-20,Sonsonate,Rural,47,13,96,2022,12,20,4,27.659574468085108,Baja,1248
1771,2023-12-28,San Salvador,Rural,192,60,135,2023,12,28,4,31.25,Baja,8100
1772,2022-04-29,Sonsonate,Montaña,82,68,73,2022,4,29,2,82.92682926829268,Alta,4964
1773,2024-07-20,San Salvador,Rural,140,125,241,2024,7,20,3,89.28571428571429,Alta,30125
1774,2021-11-27,La Libertad,Rural,108,61,48,2021,11,27,4,56.481481481481474,Media,2928
1775,2021-11-07,San Salvador,Ciudad,192,95,131,2021,11,7,4,49.47916666666667,Media,12445
1776,2022-11-22,San Miguel,Rural,115,45,159,2022,11,22,4,39.130434782608695,Baja,7155
1777,2021-05-26,Sonsonate,Rural,171,111,48,2021,5,26,2,64.91228070175438,Media,5328
1779,2021-11-14,San Salvador,Ciudad,95,27,166,2021,11,14,4,28.421052631578945,Baja,4482
1782,2023-07-05,Usulutan,Montaña,127,110,94,2023,7,5,3,86.61417322834646,Alta,10340
1788,2021-05-26,Usulutan,Montaña,81,52,186,2021,5,26,2,64.19753086419753,Media,9672
1790,2021-11-09,Sonsonate,Rural,198,90,43,2021,11,9,4,45.45454545454545,Media,3870
1791,2024-12-18,Usulutan,Montaña,153,147,136,2024,12,18,4,96.07843137254902,Alta,19992
1794,2023-10-16,Sonsonate,Montaña,58,53,148,2023,10,16,4,91.37931034482759,Alta,7844
1795,2024-07-02,Sonsonate,Rural,87,20,36,2024,7,2,3,22.988505747126435,Baja,720
1797,2021-08-21,San Salvador,Montaña,155,141,145,2021,8,21,3,90.96774193548387,Alta,20445
1798,2021-01-17,San Miguel,Montaña,184,69,108,2021,1,17,1,37.5,Baja,7452
1800,2023-07-01,La Paz,Ciudad,142,42,159,2023,7,1,3,29.577464788732392,Baja,6678
1801,2022-01-30,La Paz,Rural,177,26,126,2022,1,30,1,14.689265536723164,Baja,3276
1802,2023-07-22,Ahuachapan,Playa,167,50,197,2023,7,22,3,29.94011976047904,Baja,9850
1803,2021-08-13,Sonsonate,Playa,120,57,207,2021,8,13,3,47.5,Media,11799
1804,2024-10-27,Sonsonate,Ciudad,197,141,85,2024,10,27,4,71.57360406091371,Alta,11985
1805,2022-05-20,Ahuachapan,Montaña,195,59,104,2022,5,20,2,30.256410256410255,Baja,6136
1807,2024-02-10,Ahuachapan,Montaña,66,48,92,2024,2,10,1,72.72727272727273,Alta,4416
1810,2021-12-07,La Libertad,Ciudad,190,74,67,2021,12,7,4,38.94736842105263,Baja,4958
1811,2023-10-10,Sonsonate,Rural,179,145,55,2023,10,10,4,81.00558659217877,Alta,7975
1813,2023-08-03,San Miguel,Rural,37,37,137,2023,8,3,3,100.0,Alta,5069
1815,2021-11-06,San Salvador,Montaña,113,16,149,2021,11,6,4,14.15929203539823,Baja,2384
1816,2021-03-28,San Miguel,Rural,165,111,126,2021,3,28,1,67.27272727272727,Media,13986
1817,2021-05-04,La Paz,Montaña,175,45,196,2021,5,4,2,25.71428571428571,Baja,8820
1820,2024-07-16,Santa Ana,Ciudad,58,56,131,2024,7,16,3,96.55172413793103,Alta,7336
1821,2021-07-27,La Libertad,Playa,131,39,81,2021,7,27,3,29.770992366412212,Baja,3159
1823,2023-07-29,San Salvador,Rural,191,136,236,2023,7,29,3,71.20418848167539,Alta,32096
1824,2023-08-17,Sonsonate,Ciudad,68,66,181,2023,8,17,3,97.05882352941177,Alta,11946
1825,2024-09-20,Sonsonate,Ciudad,123,8,240,2024,9,20,3,6.504065040650407,Baja,1920
1826,2021-11-22,Santa Ana,Rural,137,14,201,2021,11,22,4,10.218978102189782,Baja,2814
1827,2023-01-27,San Salvador,Montaña,114,18,189,2023,1,27,1,15.789473684210526,Baja,3402
1829,2024-07-30,Ahuachapan,Playa,99,64,139,2024,7,30,3,64.64646464646465,Media,8896
1830,2021-01-08,Ahuachapan,Ciudad,140,104,216,2021,1,8,1,74.28571428571429,Alta,22464
1832,2023-01-10,San Miguel,Ciudad,185,20,63,2023,1,10,1,10.81081081081081,Baja,1260
1833,2024-08-11,Ahuachapan,Montaña,150,41,96,2024,8,11,3,27.333333333333332,Baja,3936
1834,2024-03-17,Usulutan,Playa,198,131,236,2024,3,17,1,66.16161616161617,Media,30916
1838,2023-05-11,Ahuachapan,Rural,169,106,217,2023,5,11,2,62.721893491124256,Media,23002
1839,2021-06-01,La Paz,Rural,156,123,153,2021,6,1,2,78.84615384615384,Alta,18819
1840,2024-07-02,La Paz,Playa,123,55,100,2024,7,2,3,44.71544715447154,Media,5500
1843,2022-07-16,La Libertad,Ciudad,193,160,52,2022,7,16,3,82.90155440414507,Alta,8320
1844,2024-11-19,Sonsonate,Rural,184,112,185,2024,11,19,4,60.86956521739131,Media,20720
1845,2022-03-02,La Libertad,Montaña,131,118,62,2022,3,2,1,90.07633587786259,Alta,7316
1846,2023-12-24,Usulutan,Playa,149,138,168,2023,12,24,4,92.61744966442953,Alta,23184
1847,2023-06-02,Usulutan,Playa,179,129,156,2023,6,2,2,72.06703910614524,Alta,20124
1849,2024-09-01,Usulutan,Playa,100,31,152,2024,9,1,3,31.0,Baja,4712
1852,2024-07-19,Santa Ana,Montaña,138,91,76,2024,7,19,3,65.94202898550725,Media,6916
1853,2023-10-29,Santa Ana,Montaña,151,136,83,2023,10,29,4,90.06622516556291,Alta,11288
1855,2024-10-07,La Paz,Playa,181,163,169,2024,10,7,4,90.05524861878453,Alta,27547
1856,2024-06-24,Sonsonate,Montaña,150,134,99,2024,6,24,2,89.33333333333333,Alta,13266
1857,2024-07-22,San Miguel,Montaña,143,94,179,2024,7,22,3,65.73426573426573,Media,16826
1860,2023-01-04,San Salvador,Ciudad,157,89,147,2023,1,4,1,56.68789808917197,Media,13083
1861,2024-06-19,Santa Ana,Rural,196,138,201,2024,6,19,2,70.40816326530613,Alta,27738
1863,2022-06-12,La Paz,Playa,58,23,143,2022,6,12,2,39.6551724137931,Baja,3289
1864,2021-04-02,Ahuachapan,Rural,143,67,76,2021,4,2,2,46.85314685314685,Media,5092
1866,2022-07-14,Santa Ana,Playa,199,61,35,2022,7,14,3,30.65326633165829,Baja,2135
1867,2021-07-20,San Salvador,Playa,163,139,106,2021,7,20,3,85.2760736196319,Alta,14734
1869,2021-07-15,Sonsonate,Rural,70,8,167,2021,7,15,3,11.428571428571429,Baja,1336
1870,2023-10-10,Usulutan,Rural,131,20,135,2023,10,10,4,15.267175572519085,Baja,2700
1871,2024-05-02,La Paz,Rural,172,156,128,2024,5,2,2,90.69767441860465,Alta,19968
1873,2024-10-31,La Libertad,Montaña,145,60,235,2024,10,31,4,41.37931034482759,Media,14100
1874,2021-09-24,Usulutan,Ciudad,171,74,182,2021,9,24,3,43.27485380116959,Media,13468
1875,2021-05-30,La Libertad,Playa,46,33,237,2021,5,30,2,71.73913043478261,Alta,7821
1877,2021-07-17,La Libertad,Ciudad,88,60,217,2021,7,17,3,68.18181818181817,Media,13020
1879,2023-11-21,San Salvador,Ciudad,109,86,90,2023,11,21,4,78.89908256880734,Alta,7740
1880,2023-11-03,Sonsonate,Playa,132,77,236,2023,11,3,4,58.333333333333336,Media,18172
1881,2021-10-25,Sonsonate,Montaña,177,116,110,2021,10,25,4,65.5367231638418,Media,12760
1882,2024-08-17,La Paz,Ciudad,156,90,122,2024,8,17,3,57.692307692307686,Media,10980
1883,2022-05-27,Usulutan,Montaña,153,17,158,2022,5,27,2,11.11111111111111,Baja,2686
1886,2021-10-18,La Paz,Playa,73,7,152,2021,10,18,4,9.58904109589041,Baja,1064
1888,2024-11-27,San Salvador,Ciudad,146,36,231,2024,11,27,4,24.65753424657534,Baja,8316
1889,2023-02-24,Sonsonate,Rural,167,33,148,2023,2,24,1,19.760479041916167,Baja,4884
1891,2023-04-11,San Miguel,Rural,36,32,198,2023,4,11,2,88.88888888888889,Alta,6336
1892,2021-03-23,San Miguel,Playa,162,23,116,2021,3,23,1,14.19753086419753,Baja,2668
1895,2024-02-29,Sonsonate,Ciudad,184,93,152,2024,2,29,1,50.54347826086957,Media,14136
1897,2023-10-09,La Paz,Rural,81,41,92,2023,10,9,4,50.617283950617285,Media,3772
1898,2021-04-12,Santa Ana,Playa,128,90,50,2021,4,12,2,70.3125,Alta,4500
1901,2021-07-11,Santa Ana,Rural,136,133,160,2021,7,11,3,97.79411764705883,Alta,21280
1903,2022-05-24,Sonsonate,Playa,94,48,46,2022,5,24,2,51.06382978723404,Media,2208
1906,2023-02-01,Ahuachapan,Montaña,94,25,172,2023,2,1,1,26.595744680851062,Baja,4300
1908,2022-09-22,Usulutan,Ciudad,106,10,111,2022,9,22,3,9.433962264150944,Baja,1110
1909,2024-10-29,San Miguel,Rural,159,150,41,2024,10,29,4,94.33962264150944,Alta,6150
1910,2021-03-15,San Miguel,Ciudad,196,103,91,2021,3,15,1,52.55102040816326,Media,9373
1913,2022-03-05,Usulutan,Rural,162,115,133,2022,3,5,1,70.98765432098766,Alta,15295
1915,2024-01-01,La Paz,Playa,65,34,216,2024,1,1,1,52.307692307692314,Media,7344
1919,2021-02-18,La Paz,Montaña,181,24,58,2021,2,18,1,13.259668508287293,Baja,1392
1923,2023-01-26,Usulutan,Ciudad,169,114,218,2023,1,26,1,67.45562130177515,Media,24852
1924,2024-04-21,La Libertad,Playa,114,70,50,2024,4,21,2,61.40350877192983,Media,3500
1927,2022-05-16,San Miguel,Montaña,163,14,83,2022,5,16,2,8.588957055214724,Baja,1162
1928,2022-07-20,La Libertad,Montaña,66,25,133,2022,7,20,3,37.878787878787875,Baja,3325
1930,2022-07-01,La Paz,Montaña,144,113,205,2022,7,1,3,78.47222222222221,Alta,23165
1933,2024-12-18,Sonsonate,Montaña,87,78,138,2024,12,18,4,89.65517241379311,Alta,10764
1935,2023-03-18,Sonsonate,Playa,118,63,45,2023,3,18,1,53.38983050847458,Media,2835
1938,2021-08-25,La Libertad,Rural,86,18,217,2021,8,25,3,20.930232558139537,Baja,3906
1940,2024-03-22,La Paz,Montaña,142,80,217,2024,3,22,1,56.33802816901409,Media,17360
1941,2022-05-21,Usulutan,Rural,172,87,41,2022,5,21,2,50.58139534883721,Media,3567
1942,2021-09-26,Usulutan,Montaña,76,43,111,2021,9,26,3,56.57894736842105,Media,4773
1944,2022-12-10,Santa Ana,Rural,57,18,110,2022,12,10,4,31.57894736842105,Baja,1980
1947,2022-05-23,La Libertad,Rural,196,148,107,2022,5,23,2,75.51020408163265,Alta,15836
1952,2024-12-06,San Miguel,Ciudad,195,173,140,2024,12,6,4,88.71794871794872,Alta,24220
1953,2023-06-06,Usulutan,Montaña,94,47,85,2023,6,6,2,50.0,Media,3995
1954,2021-10-02,Sonsonate,Ciudad,160,121,239,2021,10,2,4,75.625,Alta,28919
1955,2023-10-30,La Libertad,Playa,197,73,218,2023,10,30,4,37.055837563451774,Baja,15914
1957,2022-08-21,Ahuachapan,Playa,175,157,93,2022,8,21,3,89.71428571428571,Alta,14601
1958,2022-09-11,San Salvador,Rural,184,14,245,2022,9,11,3,7.608695652173914,Baja,3430
1960,2023-10-27,San Miguel,Ciudad,190,145,241,2023,10,27,4,76.31578947368422,Alta,34945
1961,2023-08-19,Sonsonate,Playa,170,154,43,2023,8,19,3,90.58823529411765,Alta,6622
1962,2022-02-24,La Paz,Montaña,147,60,243,2022,2,24,1,40.816326530612244,Media,14580
1963,2023-08-26,Santa Ana,Montaña,120,77,212,2023,8,26,3,64.16666666666667,Media,16324
1964,2023-08-03,La Paz,Montaña,132,129,140,2023,8,3,3,97.72727272727273,Alta,18060
1965,2022-04-16,Sonsonate,Montaña,169,19,100,2022,4,16,2,11.242603550295858,Baja,1900
1966,2021-03-28,San Miguel,Montaña,199,72,149,2021,3,28,1,36.18090452261307,Baja,10728
1969,2022-07-08,Sonsonate,Ciudad,64,54,225,2022,7,8,3,84.375,Alta,12150
1971,2021-12-10,San Salvador,Playa,70,35,217,2021,12,10,4,50.0,Media,7595
1972,2022-04-23,Usulutan,Montaña,183,100,234,2022,4,23,2,54.644808743169406,Media,23400
1974,2022-10-08,Sonsonate,Ciudad,182,34,107,2022,10,8,4,18.681318681318682,Baja,3638
1976,2021-01-19,Santa Ana,Montaña,74,11,126,2021,1,19,1,14.864864864864865,Baja,1386
1977,2021-06-11,Santa Ana,Rural,104,96,211,2021,6,11,2,92.3076923076923,Alta,20256
1979,2021-02-01,La Libertad,Rural,158,30,56,2021,2,1,1,18.9873417721519,Baja,1680
1980,2023-05-13,La Paz,Playa,180,167,95,2023,5,13,2,92.77777777777779,Alta,15865
1981,2023-03-08,Usulutan,Ciudad,192,155,68,2023,3,8,1,80.72916666666666,Alta,10540
1983,2023-06-17,Santa Ana,Montaña,94,31,178,2023,6,17,2,32.97872340425532,Baja,5518
1985,2024-08-20,La Paz,Montaña,130,116,221,2024,8,20,3,89.23076923076924,Alta,25636
1988,2021-05-17,Santa Ana,Ciudad,187,29,119,2021,5,17,2,15.508021390374333,Baja,3451
1989,2023-06-21,San Salvador,Rural,148,99,239,2023,6,21,2,66.8918918918919,Media,23661
1992,2022-03-28,San Miguel,Playa,177,139,39,2022,3,28,1,78.53107344632768,Alta,5421
1993,2022-10-05,La Paz,Playa,183,89,243,2022,10,5,4,48.63387978142077,Media,21627
1994,2024-01-17,San Miguel,Montaña,183,68,109,2024,1,17,1,37.15846994535519,Baja,7412
1995,2021-01-05,Sonsonate,Playa,94,40,189,2021,1,5,1,42.5531914893617,Media,7560
